,Index,NoDamage,Slight,Moderate,Severe,Complete
119,Building_T2-100x50-S3-GS_Existing10,0.1450854655472246,0.4001406384393311,0.6128681725639264,0.6510922884862054,0.6510922884862054
120,Building_T2-60x50-S2-PS_Existing1,0.1311140940227455,0.4300255692042297,0.7210799050715215,1.002857319871811,1.0907013840545534
121,Building_T2-60x50-S2-PS_Existing2,0.14629413667721322,0.46797897087942325,0.7818743115541955,1.0584973893426621,1.10365091902335
122,Building_T2-60x50-S2-PS_Existing3,0.15827952767036463,0.47035359430603046,0.7912963891272915,1.0712020937118467,1.139544283620705
123,Building_T2-60x50-S2-PS_Existing4,0.14717081013462485,0.4116128651491171,0.697278399636552,0.8766375972785461,0.9041473715535461
124,Building_T2-60x50-S2-PS_Existing5,0.19494736915928706,0.5688159854050014,0.9491983023194233,1.297059607270339,1.3556415976272276
125,Building_T2-60x50-S2-PS_Existing6,0.14154177399068935,0.4433281341689388,0.7745187532435187,1.0585465592792316,1.1582685405495368
126,Building_T2-60x50-S2-PS_Existing7,0.1904459040238881,0.5441056592039908,0.9185338914718278,1.2418296497360761,1.2858658847762827
127,Building_T2-60x50-S2-PS_Existing8,0.16314092570385824,0.5081914734050408,0.8530875446306101,1.1722329652746462,1.2892119128739747
128,Building_T2-60x50-S2-PS_Existing9,0.15078347561283748,0.45605343036221935,0.7372601082023424,0.9981297264875759,1.0380992221165373
129,Building_T2-60x50-S2-PS_Existing10,0.1311140940227455,0.43413771235903753,0.709606256883672,0.9307553720028112,0.9669837169358155
130,Building_T2-60x50-S3-PS_Existing1,0.13345997258376108,0.3482771095456583,0.5532926911077773,0.6749290983210962,0.6749290983210962
131,Building_T2-60x50-S3-PS_Existing2,0.11261533031340461,0.31644497290549134,0.5159033157384768,0.5966894494500841,0.5966894494500841
132,Building_T2-60x50-S3-PS_Existing3,0.12512142187408476,0.3485047049696142,0.5907683055853454,0.7996156904520819,0.8268479185947191
133,Building_T2-60x50-S3-PS_Existing4,0.11261533031340461,0.2970960959568827,0.472958113597364,0.5001544714568572,0.5001762034814696
134,Building_T2-60x50-S3-PS_Existing5,0.12095386570086203,0.4037845800614261,0.6782811221060303,0.8320117665603005,0.8415658908993287
135,Building_T2-60x50-S3-PS_Existing6,0.11247581068642315,0.3750246136140098,0.6311566196964048,0.8226068259826943,0.8777013997412992
136,Building_T2-60x50-S3-PS_Existing7,0.12095386570086203,0.4037845800614261,0.7016474068712794,0.886870548183921,0.9124927972598738
137,Building_T2-60x50-S3-PS_Existing8,0.14154177399068935,0.44979900758748426,0.7604243267095663,1.0001395171387957,1.0694780189839246
138,Building_T2-60x50-S3-PS_Existing9,0.10269888736790506,0.28596915840585635,0.47057195692777914,0.5012884857449124,0.5012884857449124
139,Building_T2-60x50-S3-PS_Existing10,0.13722866426885189,0.3571619071058336,0.6128623407321354,0.8474371984042565,0.9014217993213205
140,Building_T2-100x50-S2-PS_Existing1,0.12512142187408476,0.3262634710247143,0.62792192864648,0.7994416893305322,0.8320911889026238
141,Building_T2-100x50-S2-PS_Existing2,0.145006320491723,0.4211077044608626,0.755517388478392,0.8925365513145886,0.9027006601842897
142,Building_T2-100x50-S2-PS_Existing3,0.14154177399068935,0.4311783647329943,0.7308153317559053,0.9784832666425181,1.0678113997620817
143,Building_T2-100x50-S2-PS_Existing4,0.1311140940227455,0.40456208364325497,0.6556234382055134,0.8487946745329065,0.8642308647148165
144,Building_T2-100x50-S2-PS_Existing5,0.12512142187408476,0.32092104570868746,0.574038539061364,0.6953315188036043,0.7029774334293947
145,Building_T2-100x50-S2-PS_Existing6,0.13649508403621335,0.4165340953001321,0.7146970781238071,0.950200830348972,0.9734031729836994
146,Building_T2-100x50-S2-PS_Existing7,0.12649185487725623,0.3871292596445193,0.6936278845574023,0.9001398067439084,0.9356731598857908
147,Building_T2-100x50-S2-PS_Existing8,0.1300817897690162,0.37001934173149875,0.6576053514951523,0.729049701388002,0.7343804181452003
148,Building_T2-100x50-S2-PS_Existing9,0.1401208767367806,0.36203498253607674,0.6075769749851648,0.8043102545971548,0.8320832790828492
149,Building_T2-100x50-S2-PS_Existing10,0.14233244870280948,0.3874158422502032,0.6350747408406685,0.8531848513181062,0.890707570352833
150,Building_T2-100x50-S3-PS_Existing1,0.12512142187408476,0.2967540276288885,0.5125452308629665,0.5369031477832336,0.5368950637028286
151,Building_T2-100x50-S3-PS_Existing2,0.12512142187408476,0.3399845007144836,0.6044775925089079,0.695969843881403,0.7060339864044577
152,Building_T2-100x50-S3-PS_Existing3,0.12512142187408476,0.3156824664913588,0.582292140011758,0.6699125554640291,0.6786689148844427
153,Building_T2-100x50-S3-PS_Existing4,0.10829492352308041,0.35958837595683774,0.5953511737206073,0.6619589884404725,0.6674286568033398
154,Building_T2-100x50-S3-PS_Existing5,0.13345997258376108,0.33659656865620363,0.6084811614074921,0.6944247240042525,0.6985626275121377
155,Building_T2-100x50-S3-PS_Existing6,0.1300817897690162,0.34145526223759404,0.6141477171794402,0.7300998683478549,0.7321261874295891
156,Building_T2-100x50-S3-PS_Existing7,0.12010471272500511,0.3270944940554391,0.4954364561733303,0.5269998446670934,0.5269998446670934
157,Building_T2-100x50-S3-PS_Existing8,0.12512142187408476,0.32631102778058296,0.5180767510203417,0.5469224984087642,0.5469347538225315
158,Building_T2-100x50-S3-PS_Existing9,0.13345997258376108,0.3738415901383413,0.6513121398255501,0.7638636057717976,0.779335684223189
159,Building_T2-100x50-S3-PS_Existing10,0.12010471272500511,0.30534958373805376,0.5304504828513803,0.6408112635344687,0.6408112635344687
