Index,Xpeakstrength,Zpeakstrength
Building_T2-100x50-S3-PS_Variated10_3,0.226704402,0.100172523
Building_T2-100x50-S3-PS_Variated10_4,0.226697803,0.104826914
Building_T2-100x50-S3-PS_Variated10_5,0.226703136,0.099310605
Building_T3-50x30-S2-GS_Variated1_1,0.962448933,0.542616841
Building_T3-50x30-S2-GS_Variated1_2,0.897913775,0.513403038
Building_T3-50x30-S2-GS_Variated1_3,0.997532045,0.556006618
Building_T3-50x30-S2-GS_Variated1_4,0.956398765,0.537775059
Building_T3-50x30-S2-GS_Variated1_5,0.790615514,0.456859076
Building_T3-50x30-S2-GS_Variated2_1,0.625647186,0.368695837
Building_T3-50x30-S2-GS_Variated2_2,0.698620126,0.407041392
Building_T3-50x30-S2-GS_Variated2_3,0.708039524,0.466906071
Building_T3-50x30-S2-GS_Variated2_4,0.708071888,0.463867552
Building_T3-50x30-S2-GS_Variated2_5,0.70811056,0.479981867
Building_T3-50x30-S2-GS_Variated3_1,0.675310099,0.394909012
Building_T3-50x30-S2-GS_Variated3_2,0.77688188,0.441755935
Building_T3-50x30-S2-GS_Variated3_3,0.693719693,0.407309998
Building_T3-50x30-S2-GS_Variated3_4,0.787313228,0.446332208
Building_T3-50x30-S2-GS_Variated3_5,0.749286019,0.427589042
Building_T3-50x30-S2-GS_Variated4_1,0.940232894,0.536965597
Building_T3-50x30-S2-GS_Variated4_2,0.953275583,0.543847052
Building_T3-50x30-S2-GS_Variated4_3,0.903538926,0.514843634
Building_T3-50x30-S2-GS_Variated4_4,0.704102291,0.405052829
Building_T3-50x30-S2-GS_Variated4_5,0.751242242,0.428724059
Building_T3-50x30-S2-GS_Variated5_1,0.610805685,0.384343716
Building_T3-50x30-S2-GS_Variated5_2,0.610778155,0.447157838
Building_T3-50x30-S2-GS_Variated5_3,0.610783732,0.447142599
Building_T3-50x30-S2-GS_Variated5_4,0.608293779,0.347134033
Building_T3-50x30-S2-GS_Variated5_5,0.610806826,0.447142596
Building_T3-50x30-S2-GS_Variated6_1,0.837797875,0.480157251
Building_T3-50x30-S2-GS_Variated6_2,0.600547725,0.354796744
Building_T3-50x30-S2-GS_Variated6_3,0.853690464,0.484317785
Building_T3-50x30-S2-GS_Variated6_4,0.645583855,0.379387367
Building_T3-50x30-S2-GS_Variated6_5,0.613953575,0.35255274
Building_T3-50x30-S2-GS_Variated7_1,0.879741529,0.507842155
Building_T3-50x30-S2-GS_Variated7_2,0.671723811,0.383367128
Building_T3-50x30-S2-GS_Variated7_3,0.852100558,0.485391805
Building_T3-50x30-S2-GS_Variated7_4,0.628114028,0.363991448
Building_T3-50x30-S2-GS_Variated7_5,0.91080307,0.50557824
Building_T3-50x30-S2-GS_Variated8_1,0.674999489,0.387441816
Building_T3-50x30-S2-GS_Variated8_2,0.740557628,0.460811894
Building_T3-50x30-S2-GS_Variated8_3,0.711696873,0.419880115
Building_T3-50x30-S2-GS_Variated8_4,0.740530237,0.524132646
Building_T3-50x30-S2-GS_Variated8_5,0.740492381,0.542484989
Building_T3-50x30-S2-GS_Variated9_1,0.832665955,0.488456971
Building_T3-50x30-S2-GS_Variated9_2,0.776175649,0.444067869
Building_T3-50x30-S2-GS_Variated9_3,0.870080919,0.49871191
Building_T3-50x30-S2-GS_Variated9_4,0.881777233,0.50320393
Building_T3-50x30-S2-GS_Variated9_5,0.862504107,0.500991644
Building_T3-50x30-S2-GS_Variated10_1,0.909801766,0.517377599
Building_T3-50x30-S2-GS_Variated10_2,0.661467321,0.380217866
Building_T3-50x30-S2-GS_Variated10_3,0.818110207,0.459128908
Building_T3-50x30-S2-GS_Variated10_4,0.662838308,0.39111889
Building_T3-50x30-S2-GS_Variated10_5,0.882877029,0.506291793
Building_T3-50x30-S3-GS_Variated1_1,0.37088665,0.270349126
Building_T3-50x30-S3-GS_Variated1_2,0.370887314,0.270349141
Building_T3-50x30-S3-GS_Variated1_3,0.370887117,0.270349353
Building_T3-50x30-S3-GS_Variated1_4,0.370893686,0.270349045
Building_T3-50x30-S3-GS_Variated1_5,0.370891045,0.270348965
Building_T3-50x30-S3-GS_Variated2_1,0.324378316,0.236578947
Building_T3-50x30-S3-GS_Variated2_2,0.324386849,0.211859779
Building_T3-50x30-S3-GS_Variated2_3,0.324367564,0.236578587
Building_T3-50x30-S3-GS_Variated2_4,0.32437558,0.234396719
Building_T3-50x30-S3-GS_Variated2_5,0.324373225,0.236579128
Building_T3-50x30-S3-GS_Variated3_1,0.330702638,0.241102304
Building_T3-50x30-S3-GS_Variated3_2,0.330697842,0.241102295
Building_T3-50x30-S3-GS_Variated3_3,0.330697264,0.241102282
Building_T3-50x30-S3-GS_Variated3_4,0.330732611,0.241101635
Building_T3-50x30-S3-GS_Variated3_5,0.330710914,0.241102527
Building_T3-50x30-S3-GS_Variated4_1,0.393677438,0.243987969
Building_T3-50x30-S3-GS_Variated4_2,0.393711955,0.287465518
Building_T3-50x30-S3-GS_Variated4_3,0.393640714,0.259262658
Building_T3-50x30-S3-GS_Variated4_4,0.393663878,0.287465999
Building_T3-50x30-S3-GS_Variated4_5,0.393654231,0.28057797
Building_T3-50x30-S3-GS_Variated5_1,0.432853508,0.24659285
Building_T3-50x30-S3-GS_Variated5_2,0.480387741,0.30884638
Building_T3-50x30-S3-GS_Variated5_3,0.480418611,0.298154911
Building_T3-50x30-S3-GS_Variated5_4,0.425209978,0.245760651
Building_T3-50x30-S3-GS_Variated5_5,0.480410113,0.351084306
Building_T3-50x30-S3-GS_Variated6_1,0.250912292,0.182328195
Building_T3-50x30-S3-GS_Variated6_2,0.250910393,0.182328325
Building_T3-50x30-S3-GS_Variated6_3,0.250939824,0.182328137
Building_T3-50x30-S3-GS_Variated6_4,0.250916185,0.182328272
Building_T3-50x30-S3-GS_Variated6_5,0.250916767,0.182328272
Building_T3-50x30-S3-GS_Variated7_1,0.315438094,0.229726832
Building_T3-50x30-S3-GS_Variated7_2,0.315420152,0.229726999
Building_T3-50x30-S3-GS_Variated7_3,0.315422582,0.229727176
Building_T3-50x30-S3-GS_Variated7_4,0.315464259,0.229726821
Building_T3-50x30-S3-GS_Variated7_5,0.315418584,0.229726853
Building_T3-50x30-S3-GS_Variated8_1,0.454707385,0.279523237
Building_T3-50x30-S3-GS_Variated8_2,0.454661185,0.289386337
Building_T3-50x30-S3-GS_Variated8_3,0.41247492,0.240679478
Building_T3-50x30-S3-GS_Variated8_4,0.454633814,0.277138746
Building_T3-50x30-S3-GS_Variated8_5,0.392804025,0.228337064
Building_T3-50x30-S3-GS_Variated9_1,0.256687522,0.186660706
Building_T3-50x30-S3-GS_Variated9_2,0.256685764,0.186660574
Building_T3-50x30-S3-GS_Variated9_3,0.256692031,0.186660438
Building_T3-50x30-S3-GS_Variated9_4,0.256685701,0.186660478
Building_T3-50x30-S3-GS_Variated9_5,0.25668797,0.186660402
Building_T3-50x30-S3-GS_Variated10_1,0.352369454,0.256946174
Building_T3-50x30-S3-GS_Variated10_2,0.352335737,0.250804052
Building_T3-50x30-S3-GS_Variated10_3,0.352298519,0.256946165
Building_T3-50x30-S3-GS_Variated10_4,0.352352872,0.256946541
Building_T3-50x30-S3-GS_Variated10_5,0.352291333,0.256946276
Building_T3-80x30-S2-GS_Variated1_1,0.708236637,0.441274836
Building_T3-80x30-S2-GS_Variated1_2,0.70819273,0.441274172
Building_T3-80x30-S2-GS_Variated1_3,0.708221444,0.441276697
Building_T3-80x30-S2-GS_Variated1_4,0.708190284,0.441277878
Building_T3-80x30-S2-GS_Variated1_5,0.68420978,0.425093365
Building_T3-80x30-S2-GS_Variated2_1,0.645524271,0.406651759
Building_T3-80x30-S2-GS_Variated2_2,0.627347887,0.411271692
Building_T3-80x30-S2-GS_Variated2_3,0.627353564,0.379682864
Building_T3-80x30-S2-GS_Variated2_4,0.74786336,0.462540872
Building_T3-80x30-S2-GS_Variated2_5,0.719602306,0.43870418
Building_T3-80x30-S2-GS_Variated3_1,0.917920463,0.526657614
Building_T3-80x30-S2-GS_Variated3_2,0.736388417,0.450470569
Building_T3-80x30-S2-GS_Variated3_3,0.80881213,0.496553641
Building_T3-80x30-S2-GS_Variated3_4,0.728654033,0.43784925
Building_T3-80x30-S2-GS_Variated3_5,1.017894661,0.59807568
Building_T3-80x30-S2-GS_Variated4_1,0.591292078,0.395453561
Building_T3-80x30-S2-GS_Variated4_2,0.904399117,0.53298178
Building_T3-80x30-S2-GS_Variated4_3,0.639719461,0.4091688
Building_T3-80x30-S2-GS_Variated4_4,0.717918623,0.43956561
Building_T3-80x30-S2-GS_Variated4_5,0.831900561,0.487235175
Building_T3-80x30-S2-GS_Variated5_1,0.622195716,0.387284836
Building_T3-80x30-S2-GS_Variated5_2,0.622198735,0.387283888
Building_T3-80x30-S2-GS_Variated5_3,0.622195314,0.387283206
Building_T3-80x30-S2-GS_Variated5_4,0.622142241,0.387283069
Building_T3-80x30-S2-GS_Variated5_5,0.622195721,0.387283246
Building_T3-80x30-S2-GS_Variated6_1,0.635155193,0.402610897
Building_T3-80x30-S2-GS_Variated6_2,0.858993848,0.506466108
Building_T3-80x30-S2-GS_Variated6_3,0.588356752,0.383940435
Building_T3-80x30-S2-GS_Variated6_4,0.858981785,0.512090629
Building_T3-80x30-S2-GS_Variated6_5,0.696897308,0.412437542
Building_T3-80x30-S2-GS_Variated7_1,0.723509298,0.450264338
Building_T3-80x30-S2-GS_Variated7_2,0.892326543,0.522874493
Building_T3-80x30-S2-GS_Variated7_3,0.696730727,0.461039231
Building_T3-80x30-S2-GS_Variated7_4,0.90185465,0.543601725
Building_T3-80x30-S2-GS_Variated7_5,0.98121541,0.588266983
Building_T3-80x30-S2-GS_Variated8_1,0.690916761,0.430278427
Building_T3-80x30-S2-GS_Variated8_2,0.690960972,0.4302829
Building_T3-80x30-S2-GS_Variated8_3,0.690973959,0.430281885
Building_T3-80x30-S2-GS_Variated8_4,0.690925182,0.430283378
Building_T3-80x30-S2-GS_Variated8_5,0.690994633,0.430311641
Building_T3-80x30-S2-GS_Variated9_1,0.680566457,0.423366209
Building_T3-80x30-S2-GS_Variated9_2,0.858203864,0.535312576
Building_T3-80x30-S2-GS_Variated9_3,0.682116526,0.420124407
Building_T3-80x30-S2-GS_Variated9_4,0.858237681,0.535321354
Building_T3-80x30-S2-GS_Variated9_5,0.799804316,0.504286011
Building_T3-80x30-S2-GS_Variated10_1,0.801786268,0.470045374
Building_T3-80x30-S2-GS_Variated10_2,0.932091206,0.566103744
Building_T3-80x30-S2-GS_Variated10_3,0.805938771,0.471036741
Building_T3-80x30-S2-GS_Variated10_4,0.758607812,0.451330866
Building_T3-80x30-S2-GS_Variated10_5,0.849860286,0.507902001
Building_T3-80x30-S3-GS_Variated1_1,0.33688455,0.208481922
Building_T3-80x30-S3-GS_Variated1_2,0.336902327,0.208482875
Building_T3-80x30-S3-GS_Variated1_3,0.336919975,0.208484207
Building_T3-80x30-S3-GS_Variated1_4,0.336882998,0.208485425
Building_T3-80x30-S3-GS_Variated1_5,0.33688241,0.20848558
Building_T3-80x30-S3-GS_Variated2_1,0.392422365,0.243181971
Building_T3-80x30-S3-GS_Variated2_2,0.39244738,0.243157049
Building_T3-80x30-S3-GS_Variated2_3,0.392432549,0.243155705
Building_T3-80x30-S3-GS_Variated2_4,0.392426123,0.243158524
Building_T3-80x30-S3-GS_Variated2_5,0.392394838,0.24315514
Building_T3-80x30-S3-GS_Variated3_1,0.427058263,0.265803015
Building_T3-80x30-S3-GS_Variated3_2,0.505001444,0.309555847
Building_T3-80x30-S3-GS_Variated3_3,0.503260125,0.296794433
Building_T3-80x30-S3-GS_Variated3_4,0.504958848,0.313912181
Building_T3-80x30-S3-GS_Variated3_5,0.479776451,0.273305282
Building_T3-80x30-S3-GS_Variated4_1,0.398876976,0.250395246
Building_T3-80x30-S3-GS_Variated4_2,0.404124881,0.250397453
Building_T3-80x30-S3-GS_Variated4_3,0.404103997,0.250395969
Building_T3-80x30-S3-GS_Variated4_4,0.404101288,0.250418878
Building_T3-80x30-S3-GS_Variated4_5,0.404128216,0.250401628
Building_T3-80x30-S3-GS_Variated5_1,0.261627041,0.161145996
Building_T3-80x30-S3-GS_Variated5_2,0.261627171,0.16114428
Building_T3-80x30-S3-GS_Variated5_3,0.261627735,0.161147716
Building_T3-80x30-S3-GS_Variated5_4,0.261627217,0.161147104
Building_T3-80x30-S3-GS_Variated5_5,0.261627297,0.161145014
Building_T3-80x30-S3-GS_Variated6_1,0.330537142,0.204447476
Building_T3-80x30-S3-GS_Variated6_2,0.330537899,0.204448882
Building_T3-80x30-S3-GS_Variated6_3,0.330560691,0.204449346
Building_T3-80x30-S3-GS_Variated6_4,0.330536908,0.204448941
Building_T3-80x30-S3-GS_Variated6_5,0.330564482,0.204450817
Building_T3-80x30-S3-GS_Variated7_1,0.362633432,0.22482426
Building_T3-80x30-S3-GS_Variated7_2,0.362632727,0.224825475
Building_T3-80x30-S3-GS_Variated7_3,0.362653177,0.224826637
Building_T3-80x30-S3-GS_Variated7_4,0.362666578,0.224827241
Building_T3-80x30-S3-GS_Variated7_5,0.362685461,0.224825507
Building_T3-80x30-S3-GS_Variated8_1,0.492079778,0.311565407
Building_T3-80x30-S3-GS_Variated8_2,0.460612261,0.283537039
Building_T3-80x30-S3-GS_Variated8_3,0.455965095,0.275730244
Building_T3-80x30-S3-GS_Variated8_4,0.523743703,0.31079715
Building_T3-80x30-S3-GS_Variated8_5,0.562238793,0.34470443
Building_T3-80x30-S3-GS_Variated9_1,0.250843196,0.154335455
Building_T3-80x30-S3-GS_Variated9_2,0.250843183,0.154332685
Building_T3-80x30-S3-GS_Variated9_3,0.250843023,0.154335127
Building_T3-80x30-S3-GS_Variated9_4,0.250843176,0.154333142
Building_T3-80x30-S3-GS_Variated9_5,0.250843284,0.154335415
Building_T3-80x30-S3-GS_Variated10_1,0.326304203,0.201479274
Building_T3-80x30-S3-GS_Variated10_2,0.326304206,0.201479082
Building_T3-80x30-S3-GS_Variated10_3,0.326303811,0.20147883
Building_T3-80x30-S3-GS_Variated10_4,0.326357364,0.201480245
Building_T3-80x30-S3-GS_Variated10_5,0.326353977,0.201480362
Building_T3-50x30-S2-PS_Variated1_1,0.721407703,0.455271648
Building_T3-50x30-S2-PS_Variated1_2,0.601749812,0.36486116
Building_T3-50x30-S2-PS_Variated1_3,0.693204236,0.417476622
Building_T3-50x30-S2-PS_Variated1_4,0.556260755,0.334781237
Building_T3-50x30-S2-PS_Variated1_5,0.568980546,0.341278937
Building_T3-50x30-S2-PS_Variated2_1,0.47513506,0.342884814
Building_T3-50x30-S2-PS_Variated2_2,0.475151935,0.342861851
Building_T3-50x30-S2-PS_Variated2_3,0.475091405,0.342852173
Building_T3-50x30-S2-PS_Variated2_4,0.475147422,0.34284878
Building_T3-50x30-S2-PS_Variated2_5,0.475087157,0.34285697
Building_T3-50x30-S2-PS_Variated3_1,0.434580249,0.291059116
Building_T3-50x30-S2-PS_Variated3_2,0.434627564,0.313500828
Building_T3-50x30-S2-PS_Variated3_3,0.434632634,0.313518968
Building_T3-50x30-S2-PS_Variated3_4,0.434572592,0.313506609
Building_T3-50x30-S2-PS_Variated3_5,0.434566448,0.313528472
Building_T3-50x30-S2-PS_Variated4_1,0.585561285,0.350838853
Building_T3-50x30-S2-PS_Variated4_2,0.619498686,0.447223469
Building_T3-50x30-S2-PS_Variated4_3,0.61950745,0.447194546
Building_T3-50x30-S2-PS_Variated4_4,0.619510281,0.447147553
Building_T3-50x30-S2-PS_Variated4_5,0.619509041,0.443297031
Building_T3-50x30-S2-PS_Variated5_1,0.372265743,0.268244346
Building_T3-50x30-S2-PS_Variated5_2,0.372270186,0.268219119
Building_T3-50x30-S2-PS_Variated5_3,0.372262056,0.268213099
Building_T3-50x30-S2-PS_Variated5_4,0.372267676,0.268216574
Building_T3-50x30-S2-PS_Variated5_5,0.372272162,0.268211364
Building_T3-50x30-S2-PS_Variated6_1,0.688627264,0.418056003
Building_T3-50x30-S2-PS_Variated6_2,0.596926819,0.359267748
Building_T3-50x30-S2-PS_Variated6_3,0.675853399,0.408797002
Building_T3-50x30-S2-PS_Variated6_4,0.719993598,0.433889457
Building_T3-50x30-S2-PS_Variated6_5,0.577526237,0.347504207
Building_T3-50x30-S2-PS_Variated7_1,0.578410399,0.363124012
Building_T3-50x30-S2-PS_Variated7_2,0.578395854,0.417520415
Building_T3-50x30-S2-PS_Variated7_3,0.578481024,0.417490083
Building_T3-50x30-S2-PS_Variated7_4,0.578399158,0.417497077
Building_T3-50x30-S2-PS_Variated7_5,0.57848156,0.355740011
Building_T3-50x30-S2-PS_Variated8_1,0.725239727,0.43877294
Building_T3-50x30-S2-PS_Variated8_2,0.655582443,0.399338032
Building_T3-50x30-S2-PS_Variated8_3,0.682133834,0.413185197
Building_T3-50x30-S2-PS_Variated8_4,0.611216784,0.371374262
Building_T3-50x30-S2-PS_Variated8_5,0.595655495,0.362193893
Building_T3-50x30-S2-PS_Variated9_1,0.417185734,0.300628168
Building_T3-50x30-S2-PS_Variated9_2,0.417236187,0.300625164
Building_T3-50x30-S2-PS_Variated9_3,0.417175524,0.296781036
Building_T3-50x30-S2-PS_Variated9_4,0.417264884,0.300623012
Building_T3-50x30-S2-PS_Variated9_5,0.41718724,0.300671686
Building_T3-50x30-S2-PS_Variated10_1,0.685386357,0.495041837
Building_T3-50x30-S2-PS_Variated10_2,0.685310437,0.487159364
Building_T3-50x30-S2-PS_Variated10_3,0.685280583,0.495043615
Building_T3-50x30-S2-PS_Variated10_4,0.54727672,0.331159975
Building_T3-50x30-S2-PS_Variated10_5,0.598335116,0.360457526
Building_T3-50x30-S3-PS_Variated1_1,0.377872314,0.271827696
Building_T3-50x30-S3-PS_Variated1_2,0.377883202,0.250897643
Building_T3-50x30-S3-PS_Variated1_3,0.37789663,0.271798779
Building_T3-50x30-S3-PS_Variated1_4,0.377884522,0.271778105
Building_T3-50x30-S3-PS_Variated1_5,0.377871267,0.271798212
Building_T3-50x30-S3-PS_Variated2_1,0.299474781,0.21484923
Building_T3-50x30-S3-PS_Variated2_2,0.299402308,0.214847636
Building_T3-50x30-S3-PS_Variated2_3,0.299443488,0.209227111
Building_T3-50x30-S3-PS_Variated2_4,0.299422265,0.214849139
Building_T3-50x30-S3-PS_Variated2_5,0.29939958,0.201372662
Building_T3-50x30-S3-PS_Variated3_1,0.295130653,0.211776604
Building_T3-50x30-S3-PS_Variated3_2,0.295123474,0.211775601
Building_T3-50x30-S3-PS_Variated3_3,0.295124819,0.211801838
Building_T3-50x30-S3-PS_Variated3_4,0.295118723,0.211767607
Building_T3-50x30-S3-PS_Variated3_5,0.295159305,0.211776501
Building_T3-50x30-S3-PS_Variated4_1,0.319985782,0.198903604
Building_T3-50x30-S3-PS_Variated4_2,0.319985521,0.229758327
Building_T3-50x30-S3-PS_Variated4_3,0.319974701,0.229768082
Building_T3-50x30-S3-PS_Variated4_4,0.319979427,0.229745564
Building_T3-50x30-S3-PS_Variated4_5,0.319980503,0.229741302
Building_T3-50x30-S3-PS_Variated5_1,0.280576333,0.201631968
Building_T3-50x30-S3-PS_Variated5_2,0.280568232,0.201628822
Building_T3-50x30-S3-PS_Variated5_3,0.280634094,0.195542002
Building_T3-50x30-S3-PS_Variated5_4,0.280568029,0.201648606
Building_T3-50x30-S3-PS_Variated5_5,0.280567816,0.201624077
Building_T3-50x30-S3-PS_Variated6_1,0.400590964,0.288215031
Building_T3-50x30-S3-PS_Variated6_2,0.400678011,0.288224287
Building_T3-50x30-S3-PS_Variated6_3,0.400650201,0.288221937
Building_T3-50x30-S3-PS_Variated6_4,0.400592127,0.288220673
Building_T3-50x30-S3-PS_Variated6_5,0.400608033,0.27060122
Building_T3-50x30-S3-PS_Variated7_1,0.236801834,0.169688549
Building_T3-50x30-S3-PS_Variated7_2,0.236791021,0.169691482
Building_T3-50x30-S3-PS_Variated7_3,0.236792469,0.169715374
Building_T3-50x30-S3-PS_Variated7_4,0.236799787,0.169687874
Building_T3-50x30-S3-PS_Variated7_5,0.236790366,0.169688774
Building_T3-50x30-S3-PS_Variated8_1,0.348540495,0.208632166
Building_T3-50x30-S3-PS_Variated8_2,0.38634083,0.232809097
Building_T3-50x30-S3-PS_Variated8_3,0.386374639,0.278094382
Building_T3-50x30-S3-PS_Variated8_4,0.386344709,0.278091185
Building_T3-50x30-S3-PS_Variated8_5,0.386441464,0.236475574
Building_T3-50x30-S3-PS_Variated9_1,0.32492982,0.233767883
Building_T3-50x30-S3-PS_Variated9_2,0.32492884,0.233768265
Building_T3-50x30-S3-PS_Variated9_3,0.324937311,0.19977528
Building_T3-50x30-S3-PS_Variated9_4,0.324915857,0.233737618
Building_T3-50x30-S3-PS_Variated9_5,0.324931958,0.233766713
Building_T3-50x30-S3-PS_Variated10_1,0.193612904,0.138291507
Building_T3-50x30-S3-PS_Variated10_2,0.193614555,0.138293931
Building_T3-50x30-S3-PS_Variated10_3,0.193618547,0.138315927
Building_T3-50x30-S3-PS_Variated10_4,0.193617627,0.138288688
Building_T3-50x30-S3-PS_Variated10_5,0.19362188,0.138288997
Building_T3-80x30-S2-PS_Variated1_1,0.488100227,0.256184342
Building_T3-80x30-S2-PS_Variated1_2,0.548168877,0.281098794
Building_T3-80x30-S2-PS_Variated1_3,0.676295613,0.336552314
Building_T3-80x30-S2-PS_Variated1_4,0.525402691,0.250986856
Building_T3-80x30-S2-PS_Variated1_5,0.559099952,0.264688904
Building_T3-80x30-S2-PS_Variated2_1,0.370921824,0.188886807
Building_T3-80x30-S2-PS_Variated2_2,0.370907152,0.188888321
Building_T3-80x30-S2-PS_Variated2_3,0.370905986,0.188888178
Building_T3-80x30-S2-PS_Variated2_4,0.370908139,0.188886885
Building_T3-80x30-S2-PS_Variated2_5,0.370963373,0.188889
Building_T3-80x30-S2-PS_Variated3_1,0.578054619,0.295416693
Building_T3-80x30-S2-PS_Variated3_2,0.553489058,0.278447673
Building_T3-80x30-S2-PS_Variated3_3,0.577954156,0.295414642
Building_T3-80x30-S2-PS_Variated3_4,0.578023166,0.295414348
Building_T3-80x30-S2-PS_Variated3_5,0.578108802,0.29541308
Building_T3-80x30-S2-PS_Variated4_1,0.629757327,0.321922614
Building_T3-80x30-S2-PS_Variated4_2,0.629740688,0.321927026
Building_T3-80x30-S2-PS_Variated4_3,0.629754241,0.321928181
Building_T3-80x30-S2-PS_Variated4_4,0.602272906,0.305734223
Building_T3-80x30-S2-PS_Variated4_5,0.629754856,0.321926856
Building_T3-80x30-S2-PS_Variated5_1,0.497343364,0.25387985
Building_T3-80x30-S2-PS_Variated5_2,0.497331974,0.253866924
Building_T3-80x30-S2-PS_Variated5_3,0.497332815,0.243681495
Building_T3-80x30-S2-PS_Variated5_4,0.497332006,0.253865704
Building_T3-80x30-S2-PS_Variated5_5,0.497346753,0.253869891
Building_T3-80x30-S2-PS_Variated6_1,0.613239905,0.311396834
Building_T3-80x30-S2-PS_Variated6_2,0.549887389,0.280648949
Building_T3-80x30-S2-PS_Variated6_3,0.663739891,0.339894434
Building_T3-80x30-S2-PS_Variated6_4,0.663803242,0.33511096
Building_T3-80x30-S2-PS_Variated6_5,0.663750527,0.33989112
Building_T3-80x30-S2-PS_Variated7_1,0.421750605,0.214499744
Building_T3-80x30-S2-PS_Variated7_2,0.42175003,0.214503783
Building_T3-80x30-S2-PS_Variated7_3,0.421778821,0.214503422
Building_T3-80x30-S2-PS_Variated7_4,0.421758497,0.214499133
Building_T3-80x30-S2-PS_Variated7_5,0.421858498,0.214502882
Building_T3-80x30-S2-PS_Variated8_1,0.66201847,0.338560271
Building_T3-80x30-S2-PS_Variated8_2,0.661952072,0.338560786
Building_T3-80x30-S2-PS_Variated8_3,0.661988644,0.338558482
Building_T3-80x30-S2-PS_Variated8_4,0.619873986,0.303316869
Building_T3-80x30-S2-PS_Variated8_5,0.661949459,0.338557043
Building_T3-80x30-S2-PS_Variated9_1,0.550712309,0.281147523
Building_T3-80x30-S2-PS_Variated9_2,0.550702933,0.281137989
Building_T3-80x30-S2-PS_Variated9_3,0.550704427,0.281122939
Building_T3-80x30-S2-PS_Variated9_4,0.550701039,0.281124419
Building_T3-80x30-S2-PS_Variated9_5,0.550702369,0.281124009
Building_T3-80x30-S2-PS_Variated10_1,0.503976429,0.256928015
Building_T3-80x30-S2-PS_Variated10_2,0.50394197,0.256924994
Building_T3-80x30-S2-PS_Variated10_3,0.503940793,0.256924911
Building_T3-80x30-S2-PS_Variated10_4,0.503945078,0.25692533
Building_T3-80x30-S2-PS_Variated10_5,0.503954654,0.256939488
Building_T3-80x30-S3-PS_Variated1_1,0.192255263,0.095750866
Building_T3-80x30-S3-PS_Variated1_2,0.192259181,0.095752761
Building_T3-80x30-S3-PS_Variated1_3,0.19225795,0.095751596
Building_T3-80x30-S3-PS_Variated1_4,0.192252589,0.095751225
Building_T3-80x30-S3-PS_Variated1_5,0.192261042,0.095749543
Building_T3-80x30-S3-PS_Variated2_1,0.388815646,0.197152456
Building_T3-80x30-S3-PS_Variated2_2,0.388748377,0.197155154
Building_T3-80x30-S3-PS_Variated2_3,0.388768649,0.197163886
Building_T3-80x30-S3-PS_Variated2_4,0.388780498,0.197154929
Building_T3-80x30-S3-PS_Variated2_5,0.388777341,0.197154529
Building_T3-80x30-S3-PS_Variated3_1,0.36790679,0.178498777
Building_T3-80x30-S3-PS_Variated3_2,0.346631133,0.179659544
Building_T3-80x30-S3-PS_Variated3_3,0.398718193,0.202549387
Building_T3-80x30-S3-PS_Variated3_4,0.383967116,0.192647855
Building_T3-80x30-S3-PS_Variated3_5,0.398720825,0.201420121
Building_T3-80x30-S3-PS_Variated4_1,0.38897621,0.197293716
Building_T3-80x30-S3-PS_Variated4_2,0.342703341,0.173262439
Building_T3-80x30-S3-PS_Variated4_3,0.3413149,0.170019481
Building_T3-80x30-S3-PS_Variated4_4,0.359848846,0.16918836
Building_T3-80x30-S3-PS_Variated4_5,0.388976536,0.197303289
Building_T3-80x30-S3-PS_Variated5_1,0.300376968,0.151708008
Building_T3-80x30-S3-PS_Variated5_2,0.300350183,0.151708416
Building_T3-80x30-S3-PS_Variated5_3,0.300346123,0.151728991
Building_T3-80x30-S3-PS_Variated5_4,0.300358106,0.151708578
Building_T3-80x30-S3-PS_Variated5_5,0.300370237,0.151710259
Building_T3-80x30-S3-PS_Variated6_1,0.239032035,0.120077511
Building_T3-80x30-S3-PS_Variated6_2,0.239041638,0.120078618
Building_T3-80x30-S3-PS_Variated6_3,0.23904578,0.120078963
Building_T3-80x30-S3-PS_Variated6_4,0.239023204,0.120079828
Building_T3-80x30-S3-PS_Variated6_5,0.239033945,0.120080329
Building_T3-80x30-S3-PS_Variated7_1,0.205766224,0.103379671
Building_T3-80x30-S3-PS_Variated7_2,0.205817254,0.103393354
Building_T3-80x30-S3-PS_Variated7_3,0.205766098,0.103376592
Building_T3-80x30-S3-PS_Variated7_4,0.205769952,0.103379899
Building_T3-80x30-S3-PS_Variated7_5,0.205766826,0.103377349
Building_T3-80x30-S3-PS_Variated8_1,0.314618194,0.159300255
Building_T3-80x30-S3-PS_Variated8_2,0.31462874,0.15929573
Building_T3-80x30-S3-PS_Variated8_3,0.314680952,0.159298206
Building_T3-80x30-S3-PS_Variated8_4,0.314655495,0.159306491
Building_T3-80x30-S3-PS_Variated8_5,0.314632211,0.159310338
Building_T3-80x30-S3-PS_Variated9_1,0.250683715,0.126209703
Building_T3-80x30-S3-PS_Variated9_2,0.250678681,0.126208925
Building_T3-80x30-S3-PS_Variated9_3,0.250678818,0.126205193
Building_T3-80x30-S3-PS_Variated9_4,0.250678117,0.126209455
Building_T3-80x30-S3-PS_Variated9_5,0.250686283,0.12621524
Building_T3-80x30-S3-PS_Variated10_1,0.246613544,0.124140869
