,Index,NoDamage,Slight,Moderate,Severe,Complete
119,Building_T3-80x30-S3-PS_IEBC,0.14258361775222056,0.4914929224246313,0.7609644337038654,1.087617476345802,1.2400932183422815
120,Building_T4-60x50-S2-GS_IEBC,0.2764332163499577,0.7934972655146019,1.2462022524201486,1.4357748365032093,1.455984259111613
121,Building_T4-60x50-S3-GS_IEBC,0.225259764881853,0.6098949308173198,0.9171633986191658,0.986864582939115,0.9945922733414536
122,Building_T4-100x50-S2-GS_IEBC,0.36912395919848984,0.8481778835412106,1.303965048317342,1.4326381925953073,1.4531979705135711
123,Building_T4-100x50-S3-GS_IEBC,0.18716712653526407,0.6024931793383117,0.8265688709181169,0.8749640313464495,0.8750958957662307
124,Building_T4-60x50-S2-PS_IEBC,0.22584543511485836,0.6340461583687182,1.0522742117306638,1.5249915585869933,1.7774234795979
125,Building_T4-60x50-S3-PS_IEBC,0.15274285582816227,0.5016891947867763,0.7736025201154649,1.0361066346644638,1.1277059926807511
126,Building_T4-100x50-S2-PS_IEBC,0.14015954002821618,0.4931230951668102,0.8796942493911148,1.2656170086183156,1.4221864015187138
127,Building_T4-100x50-S3-PS_IEBC,0.13637486739566682,0.422437124845887,0.6633354834336984,0.934834297925204,1.0058588404805253
128,Building_T1-60x30-S2-GS_ASCE,0.19302381521760625,0.5583219474097174,0.9318825369751194,1.2473159452547071,1.2907127053938172
129,Building_T1-60x30-S3-GS_ASCE,0.11915673613413748,0.4635982460637441,0.778211313645942,1.0078664200208804,1.0170335601950944
130,Building_T1-100x30-S2-GS_ASCE,0.16291917775517337,0.5093129006190832,0.894374729860293,1.053974549776543,1.0650413403303578
131,Building_T1-100x30-S3-GS_ASCE,0.13161437847245167,0.46761389092397027,0.7301730871456035,0.8198711971410418,0.8208415215252838
132,Building_T1-60x30-S2-PS_ASCE,0.20657016853633098,0.6317530137438068,1.0896812568817658,1.5653433455426855,1.947615199717018
133,Building_T1-60x30-S3-PS_ASCE,0.16291917775517337,0.5380655030941737,0.8662714322496502,1.1878111268440548,1.3333471466304854
134,Building_T1-100x30-S2-PS_ASCE,0.17782722479009347,0.4876675022165858,0.8434743574585574,1.2195709776424257,1.4993952637848535
135,Building_T1-100x30-S3-PS_ASCE,0.15909690775641433,0.45344328272683865,0.7217100036599621,1.035442720842182,1.1342662003845434
136,Building_T2-60x50-S2-GS_ASCE,0.17218258472190945,0.5390135031535906,0.8994932002051821,1.1326108818415979,1.15752412100068
137,Building_T2-60x50-S3-GS_ASCE,0.12535087100437936,0.42804554267592276,0.7430056040075652,0.8972704186443679,0.9120903344340614
138,Building_T2-100x50-S2-GS_ASCE,0.13885387394317478,0.45369759873924165,0.7604958755115535,0.9674523515693025,0.9806963832895841
139,Building_T2-100x50-S3-GS_ASCE,0.1401208767367806,0.37580243948409264,0.6277309109379631,0.7571551801228051,0.7631125410041266
140,Building_T2-60x50-S2-PS_ASCE,0.1206413787080319,0.44466266686187506,0.8690065560201692,1.3111037184975904,1.515463167475426
141,Building_T2-60x50-S3-PS_ASCE,0.0836305830132711,0.44838728612227924,0.7996850797811492,1.2399138977045967,1.352076362010888
