Existing,Ordinance,Algorithm
382781653.8,177717577.9,272760317.2
596615949.8,293602401.7,439844912.6
803155459.4,410150463.5,624216081.1
942551324,495232596.8,729856578
1347787689,771119164.9,1105632693
1814903886,1040136804,1456720943
2151545292,1282258484,1778363855
2836596506,1776241714,2396863761
3698203245,2400290569,3186117770
4092973736,2684347971,3502767840
5174254084,3578384141,4562000451
1832215.54,420476.8994,820223.0936
2001961.031,510854.5696,1013527.854
4875802.676,1334799.58,2447297.456
4973991.871,1331220.061,2418303.315
5375779.368,1394916.64,3112245.571
11436313.97,4025753.988,6883784.381
10333789.09,2964289.966,6040012.374
12577411.9,3961348.26,7949407.223
25731165.87,9551000.459,16874388.63
20056475.07,7145344.715,13116314.21
26835786.08,8899259.493,15264907.85
25603303.73,8592296.759,16909747.72
51534094.14,19012067.91,30695382.76
55237110.31,19355569.72,32488727.77
69207804.66,26590159.91,42909484.08
76767622.18,28933914.18,50775325.5
129301966.1,52909060.18,90801176.31
153437218.7,64595495.64,103733604.7
240077548.6,103733017.5,166264934.5
269303727.9,122929403,191729660.8
288104567.6,129001693.2,206991552.5
399104624.2,188798135.1,296659426
561604376.6,280954599.3,427009424.5
454238426.7,211693991.1,333979828.6
822577110.5,434345334.9,640123686.3
1014236245,544090108.3,799262320.9
1169290671,625244076.8,916608859.1
1750006981,1022009778,1423544609
2282618718,1354584084,1879920909
2787944377,1696059712,2319461936
3525479744,2263909269,2981715874
4013129503,2603351358,3463565773
5159939049,3549356315,4523752294
5650412536,3936503643,4944573561
4019603.807,992284.2901,2218660.267
5161366.805,1356789.746,3009993.262
7581401.203,2093027.45,4424625.811
8856783.95,2476965.169,5190003.955
9739780.841,2836407.448,5799655.025
20444285.53,6751580.917,13444438.82
17352930.48,5369296.406,10327428.28
28801761.81,9657767.627,19038948.65
22453527.74,6773015.018,13778913.62
45245931.52,16898383.35,27161977.93
51230498.31,18440201.78,32559505.06
52901616.92,20664187.01,35218850.19
72628318.14,29952377.62,52314310.63
206444753.7,95643197.39,144398878.7
170346124.2,73960369.37,122750657
199570142.2,85430272.33,138872022.4
233651709.5,102812219.9,162788864.4
223167783.2,93977328.27,158898784.1
392062059.5,180746059.9,276866307.7
408955086.6,193405368.6,299165070.6
532963173.8,266142352.4,396274992.5
489915498.2,232070780.3,353750006.1
856206632.1,441682080.6,651904189.2
978908174.7,515269695.9,758381209.5
1447131913,809491154.2,1154560071
1777678212,1041946242,1472481179
2032458146,1199747329,1679900941
2260313912,1358735291,1862237492
3316361911,2068023829,2815811201
3677079183,2361814482,3125677585
4988286169,3374417159,4334036755
5699004741,3918511750,4968870867
4595211.175,1131943.363,2219424.067
10920402.96,3438041.565,7084348.416
19088751.16,6334817.176,12143701.89
16661951.56,5586523.045,10133104.21
26402746.33,8884937.825,15712911.94
27960131.75,8833362.742,16928058.76
53941652.7,20835884.98,37175928.62
33569118.8,11734493.72,22309552.31
71940879.29,27292485.98,49480548.47
63318534.43,22861983.89,41016704.07
81287466.88,32125054.75,55337693.09
129007738.1,51193977.2,85241036.45
164816254,66567015.11,110895148.1
164826681.2,64209535.9,105958880.4
240273102.7,103115449.3,171362551.3
371606870.7,180215607.1,269250533
372332256.9,178646895.3,273311075.3
481506337.7,227219744.1,361730240.9
685597186.7,359601777.4,521643987.9
841765766.6,440083356.6,648847290.9
960191789.2,507331939.4,756757042.2
1000357119,538006586,771674637.6
1331339221,741822538.4,1062717603
1788753458,1028405159,1454126311
2045877015,1194402694,1679439133
2505567414,1478814908,2074125141
3413607439,2225506399,2918657833
4175121888,2734759333,3588367834
5256903882,3614685504,4593120695
5870674250,4036339961,5116953142
17042557.06,5245650.537,11629964.2
44328669.36,15861167.18,26752897.71
55197737.65,23145248.16,37170378.69
68637583.09,33055099.95,47381114.36
63200271.3,23128378.73,38871931.03
95599853.97,38043485.66,65233322.84
117605766.8,48016271.78,82723338.72
78090307.9,29026567.7,50803304.05
113045226.9,46516009.06,78087566.41
186891882.1,80174636.24,124820822
260548323.6,114519502.8,183314555.9
190429950.9,77959023.78,127356482.2
309844048.1,143094003.3,225603208.5
374226662.6,178663787.7,277314421.1
398857683,186551982.8,296083366
423381656.1,194393480.2,319233964.3
591433400.7,294192542.1,443783671.4
780583717.4,393346946.6,590362790.4
980349721.9,510181695.6,757422217.6
1440842629,794852982.5,1136822712
1512076302,841788101.4,1202511706
1925133278,1104598331,1569653621
2569029598,1584185507,2162087495
2941090169,1796753173,2462097936
4177477839,2710820186,3597770725
4357587170,2870409451,3767823187
5264735402,3593408223,4593549926
56261154.59,19789869.83,36965654.27
44790410.42,16354489.45,27806909.13
87213665.56,34440356.16,60972519.07
87773490.59,33820940.75,57135045.33
83464813.18,32144730.92,57967266.47
159418646.6,65723439.79,107417789.3
168112095.5,69292925.64,112853591.9
294658553.5,148662160.4,227440947
216539863.4,89280812.88,147803066.9
323872135.9,142371346.8,239302713.1
434752716,196207993.3,313710675.8
595960861.8,298088277,446798574
599094534.5,280772702.9,445099616.6
666486451.3,327307216.5,504272648.6
750037889.5,368369671.8,569409681.4
1004170341,529480593.7,784955438.9
1223932638,656146908.9,955365224.3
1429170126,788648124,1143873693
1942596146,1135725922,1595894311
2188382340,1273461421,1777440750
2982280826,1864200936,2505780036
4029187640,2651033832,3483231455
4789129843,3234128662,4192567807
6117798820,4356845405,5451073025
5247836254,3541229633,4507265909
111046907.1,42828525.94,73122228.6
114759112.7,44587517.91,74833475.18
168163057.6,68351015.45,113347313.7
157130858.5,62475492.79,104687685.9
232503000.2,105402337.1,165372494.4
336382323.9,147055023.5,238286079.2
475735945.2,226147021.1,349056622.5
471737455.2,223958565,353454642.6
463418729.2,209205863.4,332264575.2
630108233,320592554.8,476170389.5
731756778,365334586,558751039.8
885977761.1,446579790,671700497.5
1245542797,677329267.7,980164419.9
1342726098,737240636.6,1066499600
1491467320,841481913,1207552555
2449062912,1501097345,2039951459
2516909101,1487407355,2048715330
3260668840,2051363296,2778341444
3746762007,2390510675,3188419061
4781864495,3184610700,4112541244
5702522781,3965227214,5024291687
315561031.8,142934839.4,226364976.3
415701871,188525792.2,302515643.5
396134575.6,181412725.6,292662869.7
567319456.9,284820017.2,432898906
521738587.3,243890585.6,384311335.2
701695962.3,369785029.1,539027083.1
775680027.3,381286160.8,580422525.7
824913904.9,407807751.5,616867944
1162184767,626924357.4,907166395.9
1455870185,790881658.7,1151391234
1637435094,925571877.6,1312900000
2069371029,1195114351,1687219469
2891370781,1795613271,2453756205
3356020376,2155374426,2855277269
4177059152,2718326203,3581983093
4989437136,3426135705,4400665553
5247151748,3588114988,4559417572
704185994.4,358744606.2,539250998.5
665016273.8,324000634.7,501827751.8
1060972236,553205176.6,811068102.7
1127376286,587344035.3,875054693.3
1660118205,942293809.7,1333899012
1621030076,899629344.8,1305619026
2151104564,1257776325,1757251578
1981214144,1130032022,1596194654
3506317396,2240174854,3002340634
3459527955,2207058639,2972669743
4583447651,3050990565,3953989780
4960372958,3354795871,4292632222
5312307174,3619775450,4609822984
1703388183,964815173.7,1360834276
2560096888,1534366469,2129254727
3300393654,2084319426,2817060074
3473685779,2193254972,2927350382
4049423609,2597165940,3471192644
5348499039,3617804928,4722230779
5987429274,4212541624,5298237242
5844186085,4053153388,5096038976
5862387074,4026585458,5095509320
6394946281,4496849519,5606987457
6075428084,4232936831,5341972074
6696338626,4766339141,5961615198
6045501950,4212744853,5288541527
1148149.355,240537.5973,610997.8066
3475199.696,1006646.178,2109414.039
2331015.932,636048.3049,1093963.435
1440383.978,318459.7352,684197.7129
4350478.838,1290632.252,2994833.573
10552658.09,3819583.152,6695919.827
5523763.247,1638683.674,3760085.687
11424414.5,3604104.615,6883242.247
11705167.72,3720253.281,7381527.722
14361012.14,4626724.321,8130202.739
14504887.04,4455302.015,8737501.296
23083197.49,7635702.269,14644612.42
31865113.16,12075103.85,22260530.66
31074468.03,10423541.32,18122530.09
34932544.22,11216640.77,22219917.01
54768430.22,19836641.81,35119532.76
65328702.46,24859570.85,41408353.75
76812326.01,28472093.73,50760524.09
126857454.8,51417840.72,85633463.72
143580137.1,58496253.6,94979886.58
164540311.4,64703406.56,113634618.4
203573033.8,85334085.35,140384463
254892628.8,111036512.4,174979317.3
327277090.6,145832118.6,232317753
461367067,217296165.5,335630471.4
643632746.5,321118246.6,493285129.1
802880222.6,411911757.4,626794293.5
1144353015,640307349.6,925085309.1
1476322375,838316896.4,1195557585
1292539129,693982090.7,1015317054
2256825273,1338861448,1848438693
2935270705,1801590756,2455708799
3345053433,2108343394,2812153179
4633300865,3147172884,4068641234
6011706933,4254257335,5362840678
1823899.863,404472.8597,1005490.064
2489351.132,590013.1698,1246700.474
1948056.711,433113.478,956622.2738
12172814.12,4257364.649,6340628.981
7122836.977,2176066.624,5130882.51
10089837.44,2897291.626,5855904.624
7024355.903,1947303.411,4231936.528
18365508.25,6147736.605,11007781.65
15714951.55,5293108.862,9056415.353
24386392.57,8498957.374,16221746.05
27102307.89,9169881.857,16532778.34
56213416.91,20263434.81,34866689.93
42410265.43,14548957.39,27638436.81
51357995.98,19967668.79,34546504.14
74675862.5,28868718.86,49795152.39
113556761.4,44308843.26,75663521.75
100140412.6,39897847.33,67811053.11
163417162.9,67717136.54,111586987.7
188108696,75785929.45,128202437.2
164642314.4,65977653.15,113827342.6
358998272.1,178489656.5,262506126.1
407170603.7,193974034.6,300105257.8
383448249.6,177311191,280372308.2
695405127.6,367203091,533799133.6
857838144.9,439772149.2,660980897.7
929022522.2,494299158.6,718007254.2
1305393680,723607292.1,1050542451
1485556804,822120735.5,1183031291
2238962470,1343163364,1866336288
2786441816,1694864164,2317814198
3288058942,2055253607,2770054405
4384258913,2975933292,3833840878
5286257566,3586517529,4600779335
5308494606,3617305331,4574684258
3706345.77,1015015.463,2144224.262
8647181.491,2672412.962,5023143.825
4725671.543,1295950.624,2319406.918
16337472.6,5277758.43,10169525.01
9630407.073,2782369.623,5424791.873
16702582.32,6393370.836,11029516.41
23414498.03,7985311.788,13810907.15
20378639.6,6191452.754,12578458.88
30850297.55,10361860.49,19331900.26
35503693.46,13090596.37,22507927.38
52132673.72,18420065.26,34884625.92
79305370.97,31189280.55,50751399.85
108400294.4,43371227.59,72414531.58
111067066.2,45395835.46,76072509.29
195671747.6,87799347.05,135734257.9
196739651.6,85008450.83,130671418.1
196859666.6,82480598.51,134670150
275252627.4,120990088.4,192942340.2
455769730.3,220406625.6,343350309.2
385910403,176711889.4,269352206.3
461197087.1,213949871.8,339604355.2
550996678.6,271287229.5,413785247.6
792891235.5,423882701.7,606197076.2
966641096.1,498630410.4,741395274.7
1160549586,626625912.4,908677339.1
1724447293,992740145.6,1402595079
2165849093,1290133555,1790453303
2578604115,1583760638,2154303983
3301897164,2073417692,2781886291
3953687290,2553203318,3359211899
5020019703,3400655297,4375196335
5578630182,3871402262,4855986360
10510746.22,3104061.366,5589256.017
8440910.72,2359981.108,4090816.217
12798167.26,3745665.653,7676626.787
15441919.02,4511021.859,9449663.097
61034783.3,28586294.27,46791953.29
55003913.33,22964920.63,37729611.09
70437055.89,27648390.45,47034911.68
64612348.17,26752438.77,45402823.7
74959641.36,26688034.31,46431556.76
72876988.92,28118022.22,47406121.94
73615369.67,27533469,49480793.31
107208114.5,40783198.35,66346873.86
160304412.3,72581286.45,115308313.7
183918183.8,78732461.55,127285201.7
288602786.6,127907520.2,203230241.3
224797323.6,91928322.42,152259754.9
351147774.1,159071469.3,250980213.6
400594819.9,184256552.4,293431696.1
566045272,286861863.5,424978822.7
618550183.1,314858369.6,470369077.9
848007236.3,433545676.1,636778451.3
940649631.7,494002640.6,732330607.4
1465109398,857506776.1,1206394478
1773504242,1031707909,1450770055
2258210323,1321819330,1855936337
2577902377,1551854466,2138355765
2822864252,1720831644,2348888513
4292749198,2831460868,3698514819
5213001732,3552877805,4567041361
6177264614,4361957591,5400856339
19655181.21,6257253.487,12251050.35
31633367.2,11091919.43,19118023.94
48050804.53,18396899.58,30997153.62
44714085.86,16860254.78,29054095.18
89275258.31,35783717.75,62562176.34
108069759.1,49653459.87,78980192.31
102029960.9,41541687.16,67948718.62
85373361.32,34364314.11,57026826.34
165906187.3,71688617.01,116844074.6
109866898.1,43191582.6,72934949.03
190959702.6,78613275.01,128747577.8
264911111.2,117139183.1,191505450.3
382172720.6,183381397.3,277216161.4
417243034.9,199853682.8,302770889.5
476485875.3,227392619.2,348671625
564409918.3,268077430.5,408886445.8
741118241.5,372966101.2,564055676.2
788247040.8,399894143.8,599765772.9
863171951.4,453892778.4,672952503.1
1346171531,760231909.9,1079168459
1601750935,915858311.7,1288270294
1970105227,1158415492,1616225766
2270074369,1344983719,1870946256
2929277955,1789936509,2454358653
3601512022,2311114379,3089071998
4806564303,3260225745,4233938118
5733518971,3973963121,5032925650
36703275.49,13794703.06,23514637.24
43629028.24,14871016.34,27170396.08
87948425.82,35712298.44,59751321.49
91994305.53,34154200.4,63161823.83
109337159,44761007.18,74821098.08
118387077.9,47730059.12,78046373.12
205975378.3,87071496.73,145115104.4
229434746.8,102183327.8,165753148.8
202077758,84100045.47,141724284.6
410751677.7,201465920.7,306807625
333878239.7,150171314.3,244402744.2
470342704.6,224866411.7,353962720.1
554803191,266156210.9,420679973.4
899013383.4,494255691.6,716635133.3
977408355.5,519131834.8,754692172.7
1009574499,529863706.2,774721304
1153807985,620281292.6,899338036.9
1446991448,793824690.2,1139701353
1850759185,1065598069,1496815528
2358188819,1430490847,1974324819
2923757019,1797853453,2449875955
3981744501,2597881802,3417371781
4593707808,3042652131,3978640290
5386245842,3748058842,4766203392
6045834446,4219769449,5297637972
123064821.3,49646856.36,83820703.8
121710196.9,47919046.41,79466232.96
139327500.8,58279112.34,90080951.9
232806717.4,100311240,159885817.8
275696224.1,126888903,194930541.7
368775079.5,166514530.6,267682657.1
282601659.7,120190478.2,199883658
435413569.3,206537627.4,327235447
616696904.3,309974098.1,476085686.5
731531454,365438707.3,545306912.5
967306076.8,530052051.6,761933804.4
978868133.7,534326515.5,768329470.3
1046427278,550087953.3,804589065
1390099165,782017394.5,1118262280
1609446084,910103133.2,1301652724
1972535151,1181253337,1630738656
2525260815,1504615666,2106637959
3192461783,1999350649,2693694170
3523863247,2243429483,2986846062
4851339910,3321055905,4296629593
6033520097,4189345360,5310413118
287692434.4,129668494.8,204292724.1
287621487,132775374.8,211463707.3
427592764,200034441.6,317654865.6
472760833.4,220578143.1,349798970.3
528465513.9,249264607.9,393708368.9
677635424.9,326961145.9,504204749.2
801236665.5,400379412.8,605666055.6
968795390.9,507908806,751463639.7
1388819687,758844762,1095818685
1371667301,731883408.6,1075781609
1813411616,1053528945,1468390956
2001707209,1162045438,1632434242
2353956457,1390176851,1942746067
2944477540,1809109246,2458831546
3825177985,2460986089,3229386212
4841319642,3236354783,4207202046
5687730502,3915361412,4965958465
758214840.2,371341545.1,573227998.1
695954848.6,338013085.7,516054938.4
1011225414,536239224.5,778301898.4
1327520050,735409864.7,1053750421
1454255044,819471154.4,1163590716
1850552190,1064603333,1486580330
1940157899,1101373638,1562766998
2271487464,1318786687,1840373697
3379151031,2190238675,2905608881
3710358979,2363722380,3143591409
4736821044,3250559327,4176795910
5278097669,3572347000,4561729657
5968519421,4154064617,5240870478
1913199859,1092788679,1544879926
2550066887,1565841317,2131252379
3275925368,2030236066,2748453441
3907541500,2556344110,3373144131
4734875776,3156275983,4121207624
4982818953,3367006803,4311765300
6346078374,4475930455,5619576163
6142548244,4262291001,5358594361
6016394630,4235081627,5264416804
6321119245,4447064479,5549020026
6144318435,4302571920,5336533833
6557733587,4650202530,5768358715
6531650826,4589149326,5708569433
49529985.8,16218482.09,33267339.33
31739683.85,9520683.055,22106434.78
94047434.09,46713650.92,69541030.63
115363869.6,47878098.43,82548638.31
33832125.75,10752172.62,22574861.96
31729412.95,10273966.25,22310092.34
33452289.56,10876650.45,24376546.09
57725969.15,19649787.58,40222248.18
71372307.52,26961588.31,52250323.43
65083301.85,22509927.81,43509412.41
68785646.96,24667943.02,46718814.66
113386427.1,44671750.71,82162281.89
6253633.595,1749302.036,3466865.954
2949050.164,813710.4651,1718141.155
5121699.3,1299204.827,2318255.852
7109478.187,1984743.802,4315026.255
