Lat,Long,Existing,Ordinance ,Algorithm
34.04643,-118.46697,1682858.673,1095892.34,1658651.722
33.99235,-118.46699,1480741.813,1149850.763,1434808.323
34.04785,-118.46702,1728906.389,1424310.27,1656793.624
33.98027,-118.46704,1217976.952,865284.7773,1225048.236
34.14976,-118.46705,1498122.743,1270980.811,1492293.972
34.05068,-118.46706,847114.8735,675096.9204,646804.114
34.23808,-118.46708,1547092.847,1334145.42,1561110.384
34.05529,-118.46708,1492008.443,1187014.95,1497501.79
34.04333,-118.46708,353842.7036,222095.9741,331594.5533
34.23879,-118.46709,1339085.25,1181702.877,1203781.321
34.04634,-118.4671,358475.4335,226065.2358,336176.0817
34.04836,-118.46711,608634.9952,473869.1668,546333.6815
34.07622,-118.46712,716539.9073,503093.519,697610.0914
34.04776,-118.46713,366609.7306,259715.2439,231779.1714
34.04709,-118.46717,1513432.935,1286536.455,1507619.613
33.98575,-118.46717,486281.1026,260650.7076,493009.5925
33.99624,-118.46719,721023.3934,537510.6316,513330.8663
34.16981,-118.4672,360554.9687,254217.4433,226550.3093
34.04624,-118.46721,1316016.095,1156381.304,1178700.099
34.04685,-118.46724,359539.8017,226980.9261,337229.3776
34.04765,-118.46725,1519422.784,1305853.365,1533522.971
34.04145,-118.46725,1487568.42,1273475.648,1501751.127
34.05728,-118.46726,1331002.802,1172808.305,1194974.248
34.04825,-118.46726,657267.8032,400790.5392,664256.1422
33.9899,-118.46727,275056.1688,180539.5681,159440.4899
34.04016,-118.46729,822722.2317,531709.5164,798493.1895
34.05109,-118.4673,1697443.064,1112933.946,1673475.74
34.05427,-118.46731,549033.9284,203250.868,370993.7655
34.05189,-118.46732,1328778.867,1170365.277,1192554.669
34.04614,-118.46732,718473.8445,550587.6463,596230.5701
34.04076,-118.46732,1464474.16,1151533.506,1470180.793
34.04675,-118.46735,364835.0697,258099.9202,230241.811
34.04221,-118.46735,1487419.37,1260135.525,1481580.558
34.04756,-118.46737,1519422.784,1305853.365,1533522.971
34.21851,-118.46738,1036672.121,733683.108,740877.5072
34.05686,-118.46741,614304.7826,479275.0168,551933.0075
34.04271,-118.46744,643527.3905,388570.6632,650525.0143
34.07649,-118.46745,619376.7759,484125.0232,556948.6384
34.04604,-118.46745,1511238.129,1297514.643,1525360.806
33.98186,-118.46745,816195.0123,478256.9099,536902.0762
34.04231,-118.46747,593726.6899,459734.0767,531648.1545
34.04091,-118.46748,590252.4655,456456.475,528233.6455
34.18646,-118.46749,645834.2028,390609.8908,652830.6339
34.18646,-118.46749,645834.2028,390609.8908,652830.6339
34.18646,-118.46749,645834.2028,390609.8908,652830.6339
34.18646,-118.46749,597188.2937,463005.94,535053.1905
34.18646,-118.46749,354557.5847,222706.7441,332301.2141
34.18646,-118.46749,1712682.975,1405466.055,1639745.28
34.05136,-118.46751,1154703.094,729753.6686,689054.6367
34.05235,-118.46752,1697443.064,1112933.946,1673475.74
34.04036,-118.46752,516577.6554,243370.6345,244090.2035
34.04885,-118.46753,1521603.424,1294858.476,1515798.871
34.16695,-118.46756,689103.7104,478539.5045,670297.2741
34.04871,-118.46757,2131233.355,1501777.639,1832771.308
34.04179,-118.46758,592570.0141,458642.1744,530511.0326
34.03942,-118.46758,1653714.951,1062427.335,1629052.792
34.19441,-118.46759,645834.2028,390609.8908,652830.6339
34.04737,-118.46759,1049250.905,747328.0154,754533.9641
34.04241,-118.46759,593726.6899,459734.0767,531648.1545
34.21889,-118.4676,1710855.627,1403352.075,1637826.969
34.03963,-118.4676,353718.5057,248055.0685,220701.5125
33.98674,-118.4676,493635.4746,266166.0635,500392.1702
34.04655,-118.46762,604073.3775,469531.9684,541834.462
34.04046,-118.46763,355163.776,249353.8464,221933.1297
34.0508,-118.46766,1328778.867,1170365.277,1192554.669
34.0516,-118.46768,847114.8735,675096.9204,646804.114
34.05446,-118.46769,731212.7304,562513.8838,608472.0908
34.0419,-118.4677,357325.6872,251300.6126,223780.3003
34.04787,-118.46773,723443.2459,555232.054,601000.0458
34.05591,-118.46774,1492008.443,1187014.95,1497501.79
34.05492,-118.46776,370495.778,263263.737,235159.4662
34.04865,-118.46777,1057464.773,714360.6121,774926.6698
34.07645,-118.46778,667973.8883,410435.0565,674951.359
34.04844,-118.46778,3259113.835,2681057.848,3225245.189
34.25322,-118.4678,1173589.2,758084.9298,717424.0292
34.03979,-118.4678,1134349.969,700505.0376,659872.6057
34.25234,-118.46781,738620.8797,523136.914,719618.3674
34.25259,-118.46783,686205.5938,427111.5407,693157.2201
34.04717,-118.46783,543170.0553,198905.8743,365252.3574
34.25205,-118.46784,552691.7289,273846.7046,274609.58
34.04199,-118.46785,1301425.106,1140468.759,1162924.855
34.21686,-118.4679,591411.9384,457549.639,529372.8617
34.07879,-118.4679,668533.1444,410941.8535,675509.9598
34.04061,-118.46791,1234788.204,621120.14,977765.3721
34.07904,-118.46792,3281854.625,2712759.746,3248683.782
34.07677,-118.46792,667973.8883,410435.0565,674951.359
34.05141,-118.46792,1737748.072,1434638.46,1666098.125
34.25273,-118.46793,1735993.219,1158965.854,1712698.06
34.07693,-118.46794,1497540.399,1194244.64,1502989.261
34.05203,-118.46794,364483.1804,231252.2361,342124.7146
34.25281,-118.46797,1517167.408,1220179.201,1522453.921
34.25256,-118.46797,553096.0188,274200.8749,274964.2131
34.04085,-118.46798,3219825.644,2627057.979,3184791.303
34.25276,-118.46799,2071414.549,1350114.386,1434389.614
34.25276,-118.46799,686205.5938,427111.5407,693157.2201
34.25276,-118.46799,637721.6512,501778.8875,575142.3516
34.25276,-118.46799,1578474.835,1353185.094,1572741.481
34.25174,-118.46799,1773581.455,1476927.447,1703904.605
34.25147,-118.46799,636070.4442,500182.6705,573501.3637
34.2512,-118.46799,1733435.888,1155866.676,1710094.373
34.04949,-118.46799,841944.0511,553738.7814,818280.5311
34.25092,-118.468,736567.6723,521262.4966,717570.9213
33.99706,-118.468,470411.2641,347150.2721,401753.6692
34.25226,-118.46801,637171.6177,501247.0128,574595.6476
34.25265,-118.46802,1578474.835,1353185.094,1572741.481
34.19423,-118.46802,522638.2106,248328.7228,249055.814
34.07711,-118.46803,1707292.656,1124557.236,1683491.687
34.06008,-118.46803,663484.6264,406377.692,670467.0421
34.0499,-118.46803,3088258.743,2731978.496,3026863.808
34.23943,-118.46804,670208.3745,412461.7329,677183.175
34.04221,-118.46804,1237253.348,625659.5497,981841.1613
34.0428,-118.46805,594881.9635,460825.3415,532784.2239
34.25281,-118.46806,1581939.927,1370000.073,1595838.776
34.25271,-118.46808,686205.5938,427111.5407,693157.2201
34.05993,-118.4681,710958.3051,498066.9131,692050.618
34.05188,-118.46811,730508.4238,561852.7534,607793.9857
34.07731,-118.46815,1336892.125,1179286.917,1201389.458
34.03938,-118.46815,821275.3763,530077.7086,797005.9162
34.04936,-118.46816,533284.9797,257188.9768,257929.044
34.05109,-118.46821,708858.9708,496180.4769,689959.9992
34.03951,-118.46822,1233364.11,618518.9126,975420.1819
34.23788,-118.46824,1544810.125,1331805.451,1558834.867
34.23685,-118.46826,3278493.576,2708053.123,3245218.514
34.04889,-118.46826,658401.9259,401807.0685,665389.2644
34.21786,-118.46827,358044.7183,251949.1486,224395.9428
34.21757,-118.46827,1033315.89,730066.8541,737257.6236
34.0424,-118.46827,593726.6899,459734.0767,531648.1545
34.16666,-118.46828,709193.5573,541941.5652,587343.845
34.05174,-118.46829,1532180.082,1318877.985,1546243.434
34.22022,-118.46831,712056.1048,544604.7022,590082.1912
34.04451,-118.46831,361270.3591,254865.0629,227165.7203
34.2181,-118.46835,642371.4812,387550.6942,649369.6472
34.03925,-118.46836,820791.85,529533.1797,796508.949
34.04878,-118.46837,546111.1956,201076.6683,368126.6673
34.04961,-118.46838,1528713.451,1315335.428,1542787.027
34.03956,-118.46839,586765.6891,453173.2587,524809.7621
34.04464,-118.46841,1475581.649,1165747.771,1481203.853
34.04124,-118.46841,681264.3208,471594.4766,662499.8859
34.04169,-118.46844,3039494.007,2674162.326,2976237.791
34.03971,-118.46845,825612.1616,650493.5173,622024.5336
34.07924,-118.46846,553177.3719,206362.4858,375076.8616
34.05159,-118.46847,1061978.519,719303.9827,779902.5825
34.05118,-118.46847,1061978.519,719303.9827,779902.5825
34.0418,-118.46855,357325.6872,251300.6126,223780.3003
34.05901,-118.46856,614869.7826,479814.6276,552491.4171
34.03981,-118.46857,3214909.223,2620367.221,3179732.493
34.21865,-118.46858,353127.044,221485.1704,330887.2396
34.0486,-118.46858,1520439.357,1293671.944,1514633.532
34.21836,-118.46862,3045046.952,2680713.021,2981997.312
34.04942,-118.46862,728393.0863,559868.3277,605758.2556
33.98361,-118.46862,474846.7474,252163.4208,481528.2607
34.19429,-118.46864,359480.3609,253245.6229,225627.0869
34.05145,-118.46864,613173.7013,478195.2597,550815.3545
34.04111,-118.46864,1486373.841,1272265.424,1500559.38
34.0419,-118.46867,683406.6506,473489.2827,664630.4392
34.04081,-118.46867,701289.4301,534605.5714,579795.651
34.20182,-118.46868,333885.3167,205297.9123,311913.7653
34.0595,-118.46869,732620.1323,563835.6233,609827.5899
34.22436,-118.4687,717762.3415,549923.5095,595548.3096
34.04992,-118.46875,1736869.355,1433610.154,1665172.991
34.04933,-118.46875,363074.783,230032.2158,340729.4374
34.05091,-118.46876,1490147.024,1184590.02,1495655.214
33.98658,-118.46876,507309.5064,325462.0507,490265.9512
34.05135,-118.46877,1328778.867,1170365.277,1192554.669
34.21896,-118.46878,353484.971,221790.5763,331240.9779
33.98376,-118.46878,834979.3248,494846.6944,554283.9687
34.07891,-118.46883,667973.8883,410435.0565,674951.359
34.06048,-118.46883,1331002.802,1172808.305,1194974.248
34.04009,-118.46884,826574.0476,651583.3626,623120.5186
34.04982,-118.46887,3266019.049,2690648.812,3232360.475
34.04924,-118.46887,610907.2205,476033.6181,548576.724
33.99925,-118.46892,284119.4051,188003.4521,166395.4978
34.06029,-118.46897,371199.6278,263908.1185,235773.7557
34.0403,-118.46897,2112782.286,1463635.541,1801901.14
33.99639,-118.46897,1919021.087,1240721.569,1587018.093
34.21913,-118.46898,3231968.967,2643646.599,3197289.612
34.19429,-118.46898,353484.971,221790.5763,331240.9779
34.04913,-118.46898,362722.1826,229727.1637,340380.1924
34.04142,-118.46898,1299868.921,1138776.271,1161246.35
33.98468,-118.46899,512439.3196,366921.7509,426633.9179
34.04155,-118.469,1662298.026,1072202.905,1637766.684
34.05114,-118.46903,1696540.525,1111873.516,1672558.141
34.04064,-118.46903,700568.5521,533937.7874,579108.1835
34.04129,-118.46905,828967.8941,654299.971,625853.1008
34.23625,-118.46906,3098731.868,2744482.137,3037750.739
34.0417,-118.46909,1037695.941,692963.6471,753345.0564
34.04963,-118.4691,845751.5517,673521.8575,645215.4091
34.21935,-118.46912,596035.8322,461915.9641,533919.237
34.04115,-118.46912,681264.3208,471594.4766,662499.8859
34.21971,-118.46921,1306841.208,1146366.205,1168772.647
34.21761,-118.46922,1485029.277,1257717.068,1479188.309
34.04954,-118.46922,845751.5517,673521.8575,645215.4091
34.23063,-118.46923,705352.5703,493034.7252,686468.6341
34.05022,-118.46925,846661.029,674572.3566,646274.9708
34.06534,-118.46928,1332480.738,1174432.881,1196583.091
34.00039,-118.46929,728303.0214,545040.7693,520808.6091
34.19434,-118.4693,1668904.405,1079772.419,1644475.592
33.98406,-118.46931,478891.6717,255153.6248,485590.239
34.04944,-118.46934,1325800.458,1167096.385,1189316.762
34.15615,-118.46935,707759.939,540609.0839,585973.3691
34.26415,-118.46936,1604851.277,1380477.353,1599157.022
34.22331,-118.46936,1477511.353,1168230.74,1483118.668
34.15597,-118.46936,353127.044,221485.1704,330887.2396
34.22305,-118.46942,1719039.561,1412833.17,1646421.361
34.15565,-118.46945,1304525.829,1143843.727,1166271.584
34.04934,-118.46946,845295.9178,672995.9221,644684.9908
33.98277,-118.46947,2577782.795,2155710.742,2531744.483
33.98401,-118.46949,1143586.357,924277.6554,1159269.782
33.99961,-118.46953,279217.1986,161734.3501,269711.001
34.0501,-118.46954,842855.7811,554800.1954,819220.4182
34.22888,-118.46955,656700.1107,400282.1642,663688.9371
34.05163,-118.4696,661229.8636,404347.0766,668214.5517
34.05052,-118.4696,729803.714,561191.4502,607115.6443
34.20103,-118.46961,336502.8403,232747.8028,206229.3298
34.05155,-118.46974,1531025.591,1317697.935,1545092.365
34.06637,-118.46975,664609.4761,407392.5233,671590.7053
33.98301,-118.46978,2815087.553,2118390.745,2770657.085
34.04986,-118.46983,3086940.46,2730406.825,3025493.794
34.05144,-118.46984,369791.0939,262619.1053,234545.0771
34.22986,-118.46985,361663.1819,228811.9003,339331.4398
34.07842,-118.46985,1062835.053,762228.4088,769443.0997
34.21828,-118.46988,593148.5271,459188.205,531079.7249
33.9973,-118.46989,719470.7864,423613.1094,711238.4403
34.21859,-118.4699,358044.7183,251949.1486,224395.9428
33.98331,-118.46991,503704.7131,359519.4951,418610.3202
34.15682,-118.46992,1040371.855,695836.087,756246.4309
33.99339,-118.46993,1118616.581,947411.3362,970704.192
33.98409,-118.46993,1150779.737,943281.5719,1165017.822
34.05185,-118.46996,3267162.953,2692240.582,3233539.331
34.15587,-118.47004,684833.078,474752.1999,666049.1499
34.15533,-118.47004,352410.6077,220874.3362,330179.2753
34.21886,-118.47005,1040371.855,695836.087,756246.4309
33.98636,-118.47005,448549.9757,327992.5926,381210.918
33.98637,-118.47006,1178230.888,957042.5819,1172368.788
34.05028,-118.47009,708158.4406,495551.4937,689262.4249
33.99741,-118.47011,884325.0935,579146.7187,628099.0827
34.22872,-118.47013,2078384.284,1499802.709,1703790.313
34.22934,-118.47021,2129790.45,1498740.072,1830332.327
34.21943,-118.47022,832765.9073,658622.7522,630203.2728
34.05116,-118.47022,1531025.591,1317697.935,1545092.365
33.98316,-118.47022,502909.7457,358847.3594,417881.0336
34.23604,-118.47024,372253.8349,264874.2156,236694.9963
34.22407,-118.47026,1313735.321,1153888.735,1176229.736
34.21978,-118.47026,645258.1259,390100.1743,652254.8687
33.98565,-118.47028,854261.8489,512166.8017,570922.0808
33.99269,-118.4703,1023934.973,560940.1914,561538.2933
34.23177,-118.47031,1693825.749,1108688.478,1669798.249
34.23324,-118.47032,730508.4238,561852.7534,607793.9857
34.23377,-118.47036,662358.0886,405362.5416,669341.6573
34.23355,-118.47036,847114.8735,675096.9204,646804.114
34.23399,-118.47037,364834.7777,231557.1922,342473.107
34.23424,-118.47038,1058343.887,757282.8993,764495.1361
34.05179,-118.47038,364131.3821,230947.26,341776.1512
34.04361,-118.47038,596612.239,462461.0332,534486.3464
34.2314,-118.4704,368379.2287,261329.103,233316.0114
34.22962,-118.47043,1519274.242,1292484.635,1513467.151
34.22877,-118.47045,366609.7306,259715.2439,231779.1714
34.05039,-118.47048,364131.3821,230947.26,341776.1512
34.22356,-118.47049,601210.7922,466815.6994,539013.6316
34.07898,-118.47054,1496317.823,1192643.879,1501776.564
34.05165,-118.47054,364131.3821,230947.26,341776.1512
34.19431,-118.47058,707042.5453,539942.6176,585287.8079
34.1557,-118.47061,827029.4213,536588.8445,802922.4698
34.0652,-118.47062,664047.2623,406885.1478,671029.089
34.23238,-118.47064,369438.4395,262296.6966,234237.846
33.98411,-118.47064,259953.1407,168283.466,200871.1213
34.15612,-118.47066,1487419.37,1260135.525,1481580.558
34.05155,-118.47067,1736869.355,1433610.154,1665172.991
33.99372,-118.47067,714580.808,418880.3729,706325.609
33.98895,-118.47071,275056.1688,180539.5681,159440.4899
34.2361,-118.47073,734728.2013,565816.9192,611859.0517
34.22424,-118.47077,540210.4895,196738.6333,362370.9647
34.05145,-118.47077,729803.714,561191.4502,607115.6443
33.99556,-118.47086,887442.1909,542676.0022,602624.0271
34.00174,-118.4709,481241.7762,356730.6925,411982.706
34.15617,-118.47092,1489954.408,1275893.743,1504131.4
34.05059,-118.47092,369791.0939,262619.1053,234545.0771
33.99734,-118.47096,1316594.723,973686.2858,1323231.291
34.15564,-118.47097,1486224.849,1258926.677,1480384.956
34.23604,-118.47106,712355.9765,499324.1023,693442.606
33.98498,-118.4711,498753.672,318666.6783,493176.34
34.05117,-118.47113,729803.714,561191.4502,607115.6443
34.2242,-118.47114,601784.0194,467359.2886,539578.3371
34.15562,-118.47126,682692.8987,472857.7373,663920.5858
34.15468,-118.47133,826076.5811,535506.6441,801942.3919
34.15618,-118.47136,704169.0849,537275.2658,582543.4239
34.23387,-118.47137,370143.5402,262941.4522,234852.2839
34.23354,-118.47138,1249078.809,648108.3703,1001687.395
34.23416,-118.4714,613739.4221,478735.2273,551374.3198
34.23462,-118.47143,535806.691,259316.0312,260059.1254
34.22985,-118.47143,366964.044,260038.1344,232086.5826
34.2289,-118.47143,656131.9976,399773.7163,663121.3029
34.2343,-118.47144,370495.778,263263.737,235159.4662
34.23287,-118.47144,729098.6014,560529.9747,606437.0674
34.22421,-118.47147,716338.1486,548594.7555,594183.1152
34.22921,-118.47148,530750.2973,255062.0474,255799.0538
34.23619,-118.47154,664609.4761,407392.5233,671590.7053
34.23252,-118.47154,845751.5517,673521.8575,645215.4091
33.99471,-118.47156,1445201.966,843493.3793,1436837.227
34.23162,-118.47159,705352.5703,493034.7252,686468.6341
34.23179,-118.47161,3263725.284,2687459.514,3229996.754
34.05127,-118.47161,1527408.043,1300779.468,1521609.941
33.9859,-118.47162,505755.1965,324224.8166,488734.021
33.99512,-118.47173,516132.8902,283314.3396,522966.1847
33.9854,-118.47174,1396562.715,797038.2917,1388086.519
34.20181,-118.47179,1401263.642,1173715.399,1395366.641
34.2243,-118.4718,526496.9956,251517.7111,252249.5411
33.98574,-118.47189,1447374.974,1115020.56,1400976.742
34.05282,-118.47195,729803.714,561191.4502,607115.6443
33.99448,-118.47198,551867.6252,400727.3839,460113.9985
34.23497,-118.47199,662921.5685,405870.1564,669904.5648
34.16208,-118.47211,1483832.654,1256506.698,1477990.617
34.05138,-118.47212,729803.714,561191.4502,607115.6443
34.23636,-118.47219,664609.4761,407392.5233,671590.7053
34.2353,-118.47223,3271718.79,2698588.511,3238234.804
33.98957,-118.47223,876524.7283,532537.4253,592107.9579
34.23477,-118.47224,731916.6333,563174.8407,609149.9591
34.23445,-118.47225,370495.778,263263.737,235159.4662
34.23381,-118.47231,992763.0843,535865.9514,642046.3777
34.2303,-118.47236,839654.3022,551079.817,815920.6042
34.22959,-118.4724,360956.184,228201.6393,338631.4258
34.22939,-118.47241,360956.184,228201.6393,338631.4258
34.22917,-118.47241,1320551.889,1161344.081,1183617.891
34.22896,-118.47241,360602.3864,227896.4843,338281.1659
33.98625,-118.47244,2654563.724,2238622.947,2580089.101
34.23003,-118.4725,843008.7715,670359.3865,642026.5267
34.22867,-118.47251,1518256.71,1304664.51,1532360.156
33.98887,-118.47251,869179.5632,564787.1615,613369.3833
34.04582,-118.47258,3064214.992,2703389.794,3001888.976
34.0458,-118.47261,694777.5541,483585.6338,675942.5922
34.0458,-118.47261,1508890.164,1295124.988,1523019.128
33.98895,-118.47261,522817.9277,337873.3538,505558.0857
33.99681,-118.47283,282940.9303,187028.3144,165485.7276
34.15584,-118.47298,2113816.959,1465735.242,1803614.354
34.04968,-118.47307,845751.5517,673521.8575,645215.4091
34.04857,-118.47311,361663.1819,228811.9003,339331.4398
34.04976,-118.47323,363427.1832,230337.2495,341078.5124
34.15613,-118.47351,1296744.87,1135381.278,1157879.045
33.99629,-118.47351,518755.3464,285340.5515,525596.6257
33.98914,-118.47366,543236.6275,393272.5833,452123.5854
33.99764,-118.4739,283726.7072,187678.3578,166092.1589
33.9894,-118.47397,276636.9364,181835.498,160646.6492
33.99497,-118.474,1919021.087,1240721.569,1587018.093
33.99768,-118.47413,893261.7241,548121.0164,608264.1068
33.99762,-118.47424,887654.0393,582325.8895,631356.2923
33.98919,-118.47427,1210931.315,1000666.764,1225268.875
34.20844,-118.47437,804321.3022,626620.0796,598055.0664
34.15446,-118.47446,1475426.838,1248012.868,1469577.517
34.04846,-118.47448,702540.7223,490516.6544,683669.276
33.98815,-118.47452,541664.5361,391918.0191,450670.2519
34.20461,-118.47453,651420.4698,488911.712,532611.3025
34.2073,-118.47458,493450.675,225003.3096,225693.3424
34.20679,-118.47458,795811.1875,501937.715,770878.6344
33.98981,-118.47458,1209521.65,986840.0357,1203638.523
34.20694,-118.47459,605115.9513,355331.1888,612111.7337
34.20641,-118.47459,1423564.431,1100282.963,1429563.761
34.20418,-118.47459,792968.1341,614080.6489,585494.5467
33.99141,-118.47466,1306753.75,962531.5154,1313440.089
34.20616,-118.47469,1408983.528,1194467.061,1423312.407
33.99108,-118.4747,527457.2308,341609.649,510135.1505
33.99736,-118.47489,428487.6276,177792.767,197927.6845
34.04818,-118.47507,842549.5426,669830.7074,641493.5597
34.19037,-118.47515,355163.776,249353.8464,221933.1297
34.15625,-118.47516,1474221.799,1246796.437,1468371.466
34.20449,-118.47518,323513.3177,196758.8132,301721.5544
34.19232,-118.47518,589672.2059,455909.6589,527663.6466
34.20355,-118.47519,1388661.779,1174233.816,1403015.229
34.19193,-118.47519,589672.2059,455909.6589,527663.6466
34.19603,-118.4752,613535.0252,362502.3057,620534.7165
33.99309,-118.47524,274921.7669,158461.173,265470.7359
34.19904,-118.47527,619289.3596,417787.7026,600963.357
34.20408,-118.47529,322767.2534,196149.5827,300989.3765
34.19953,-118.47529,1369249.038,1141995.092,1363340.621
34.19953,-118.47529,614827.0966,413988.3483,596540.0062
34.19093,-118.47533,589091.5979,455362.6873,527093.3877
34.20732,-118.47534,328716.5025,201026.3002,306831.4566
34.04798,-118.47535,606927.0664,472244.0045,544648.5194
34.04771,-118.4754,722025.4068,553905.8999,599638.4784
34.19733,-118.47545,1933858.494,1174035.979,1258108.466
34.04764,-118.47549,2077270.1,1497768.907,1701965.128
33.98938,-118.47554,277031.8375,182159.6304,160948.4221
34.04739,-118.47579,543170.0553,198905.8743,365252.3574
33.99051,-118.47601,875101.6262,570381.5774,619111.4531
33.99094,-118.47604,465290.6822,342641.3165,396929.3732
34.05189,-118.47607,846206.5886,674047.3356,645745.4024
34.19425,-118.47615,623059.4962,370691.8293,630061.2362
34.20892,-118.47621,993674.92,688112.243,695243.4178
33.99135,-118.47624,279004.5693,183781.161,162458.6553
34.04702,-118.47625,1511089.069,1284151.762,1505273.299
33.99078,-118.47632,464649.5691,342077.7128,396325.8959
34.2007,-118.47646,318498.0005,217059.0647,191481.1672
34.20889,-118.47652,335760.9383,232094.8914,205613.8378
34.19425,-118.47669,1443753.923,1216142.086,1437880.601
33.99417,-118.47709,882655.6122,577555.4826,626468.256
33.99486,-118.4772,1314817.335,971665.8238,1321463
33.9932,-118.47727,1227810.7,1016892.319,1242167.589
33.99376,-118.4773,887442.1909,542676.0022,602624.0271
34.20887,-118.47738,329086.854,201331.2934,307195.4059
33.99166,-118.47755,1441538.687,839938.4201,1433164.722
33.99176,-118.47757,1893479.107,760770.916,1237216.097
33.9935,-118.47768,275703.785,159055.4694,266242.5588
34.20888,-118.47772,637763.227,433623.7061,619286.6762
33.99391,-118.47776,1229211.019,1018240.813,1243569.342
33.99275,-118.47799,716419.8829,420656.5153,708173.167
34.20884,-118.47806,1407588.239,1180006.816,1401694.145
33.99319,-118.47814,469132.5181,346023.0264,400548.1961
33.99231,-118.47815,884935.4421,540339.3182,600201.9924
33.99566,-118.47817,441906.7793,133592.4978,262128.9509
34.20846,-118.47823,553030.1101,421727.8285,491835.8152
34.19428,-118.47825,648752.1464,443125.1373,630194.0717
33.99413,-118.47834,1226396.099,1002989.878,1220503.824
34.20881,-118.47846,2080201.92,1399715.6,1748972.301
34.20887,-118.47862,553631.2636,422283.1054,492420.9682
34.20887,-118.47879,991723.9676,644741.0855,704442.8564
33.99525,-118.47884,885158.582,579941.9257,628913.9421
33.99485,-118.47887,535945.3444,348473.574,518512.309
33.99359,-118.47922,425981.1955,176093.2489,196113.9575
33.99497,-118.47935,1497610.18,1167633.819,1451935.791
33.99553,-118.47942,885991.2358,580736.8573,629728.4308
33.99492,-118.47947,441404.3485,133309.8887,261705.9959
33.99442,-118.47955,1127516.47,956553.4514,979840.9157
34.21546,-118.47961,1679018.59,1366794.139,1604467.758
33.99569,-118.47988,886823.0549,581531.5122,630542.5479
34.19425,-118.47997,506437.1661,173177.004,330248.4699
34.1869,-118.48012,526882.0386,187187.4235,349528.8541
33.99667,-118.48023,522025.9739,287875.5951,528876.9364
34.19425,-118.4803,1412763.855,1198239.837,1427087.565
33.99535,-118.48043,891603.2208,546566.3491,606654.2886
34.18666,-118.48072,1690423.149,1379830.963,1616404.052
33.99566,-118.48072,520718.7204,286861.2806,527565.8492
34.15706,-118.48091,3006893.533,2635871.19,2942451.903
33.99614,-118.48103,284511.9752,188328.594,166698.9182
34.19425,-118.48112,600269.6975,351231.993,607262.3364
34.19425,-118.48129,632610.2501,429189.2326,614173.9871
34.19981,-118.48168,304736.4862,205286.8526,182574.8528
34.19425,-118.48179,629658.7354,426655.2883,611246.1418
34.19981,-118.48219,577242.4664,382383.7899,559322.8001
34.0428,-118.48242,594304.5021,460279.7891,532216.321
34.19954,-118.48246,756402.6024,574557.4584,550179.4906
34.19964,-118.48268,298167.5517,176433.801,288442.1005
34.18724,-118.48279,1465904.184,1251572.114,1480135.325
34.20275,-118.48298,3052031.187,2406413.781,3012551.169
34.19237,-118.48302,557231.3598,425612.3,495927.0871
34.19103,-118.48306,1432624.587,1204993.129,1426744.12
34.19704,-118.48309,1344587.497,1130627.429,1358975.62
34.19797,-118.4831,1577619.294,1253636.36,1533399.042
34.19483,-118.4832,587427.407,340469.9454,594408.5549
34.15773,-118.48324,1013467.021,708886.8766,716051.5918
34.19656,-118.48326,526265.898,397191.5064,465873.3666
34.19535,-118.48326,534847.1506,405018.9944,474178.4971
34.18788,-118.48327,3011211.309,2640926.425,2946924.015
34.18724,-118.48328,1453747.624,1137930.531,1459533.755
34.19829,-118.48329,513284.1059,385420.6455,442444.9191
34.19578,-118.48337,926180.3708,326987.7101,679884.8037
34.19323,-118.48338,631135.1209,427922.2512,612710.6334
34.20587,-118.48403,528723.7645,399429.6775,468250.3052
34.20421,-118.48403,478579.3098,155262.1922,293787.6698
34.20406,-118.48403,1336684.757,1122848.285,1351076.406
34.19013,-118.48405,1436343.824,1208716.048,1430465.67
34.19189,-118.48415,334646.6967,231115.346,204690.7103
34.19287,-118.48417,3130074.879,2507128.147,3092558.838
34.19148,-118.48422,606926.6865,356868.166,613923.4759
34.19315,-118.48424,647688.1871,485532.7772,529110.3978
34.19124,-118.48424,331674.3766,203466.7965,309739.077
34.19102,-118.48424,800425.5529,506957.2207,775606.4486
34.19072,-118.48428,1425157.753,1197527.598,1419272.867
34.19433,-118.48505,583108.1726,336882.9591,590084.4229
34.25483,-118.48519,564580.0354,215106.8463,386426.9014
34.19429,-118.48547,780218.5328,600152.4541,571566.5201
34.19426,-118.48655,1357675.711,1143537.437,1372056.196
34.04837,-118.48992,1483878.669,1176452.439,1489436.39
34.1924,-118.49181,306567.3784,183085.0284,296757.1896
34.19064,-118.49181,485669.0855,159697.7609,311167.5071
34.19267,-118.49182,310878.5944,210517.7072,187491.5517
34.19295,-118.49189,304283.6743,181268.4471,294495.7726
34.19113,-118.49195,574412.8204,329711.1435,581377.6318
34.19391,-118.49238,937550.9442,590509.0829,651990.3413
34.19473,-118.49266,752978.4267,570921.6939,546556.5631
34.1946,-118.49266,452134.9912,194261.7928,215456.5347
34.15872,-118.49276,562609.4018,430597.9123,501170.6277
34.2711,-118.49349,1183485.127,773423.1272,732825.232
34.25706,-118.49392,735882.487,520637.4645,716887.704
34.2717,-118.49411,1379196.431,1226220.311,1247810.379
34.25714,-118.49431,1576387.256,1364269.97,1590306.112
34.26376,-118.49447,643201.6622,507086.6615,580593.2598
34.25717,-118.49474,735882.487,520637.4645,716887.704
