Lat,Long,SDS,Existing,Ordinance ,Algorithm
34.15013,-118.42957,1.15275,644293.2218,508145.8002,581679.9064
34.14898,-118.42958,1.1535,1596255.33,1384802.649,1610100.679
34.00471,-118.42958,0.933,276094.6246,159352.7577,266628.3283
34.04968,-118.42959,1.0995,528628.1516,253289.7728,254024.2027
34.05035,-118.42963,1.101,543170.0553,198905.8743,365252.3574
34.17867,-118.42964,1.13325,374942.8198,240390.6004,352501.0506
34.05199,-118.42969,1.104,1518108.078,1291296.549,1512299.728
34.00462,-118.42971,0.93225,516132.8902,283314.3396,522966.1847
33.98336,-118.42976,0.8295,626535.222,338905.218,620857.9929
34.04992,-118.42978,1.10025,720605.9741,552579.0874,598275.9965
34.22317,-118.4298,1.11975,374356.589,266804.6649,238536.745
34.17812,-118.4298,1.13325,1723970.959,1144453.393,1700460.077
34.05454,-118.42981,1.10925,534126.9912,257897.9859,258639.0658
34.00673,-118.42982,0.9465,1159600.377,501501.8724,852638.222
34.00796,-118.42983,0.95475,911282.6177,565163.9605,625883.2824
34.17962,-118.42985,1.1325,1565203.774,1352748.604,1579161.664
34.17962,-118.42985,1.1325,1565203.774,1352748.604,1579161.664
34.17962,-118.42985,1.1325,677975.7182,419543.9618,684940.1565
34.17962,-118.42985,1.1325,374597.1318,240086.3808,352157.7177
34.17962,-118.42985,1.1325,380273.1231,272261.0558,243749.1182
34.17962,-118.42985,1.1325,380273.1231,272261.0558,243749.1182
34.17962,-118.42985,1.1325,1561686.898,1335894.243,1555930.671
34.17962,-118.42985,1.1325,729009.192,514381.0895,710035.413
34.17962,-118.42985,1.1325,629432.4966,493780.1989,566911.2635
34.17962,-118.42985,1.1325,1565203.774,1352748.604,1579161.664
34.17962,-118.42985,1.1325,750768.0929,580952.6687,627360.6918
34.17962,-118.42985,1.1325,750768.0929,580952.6687,627360.6918
34.17962,-118.42985,1.1325,1349926.158,1193672.497,1215627.918
34.00456,-118.42985,0.9315,275312.8322,158758.2744,265856.6944
34.05063,-118.42986,1.10175,606357.042,471701.9391,544086.2523
34.02914,-118.42989,1.0305,988825.8114,641770.4473,701418.2825
34.00684,-118.42993,0.94725,2749419.586,2342772.323,2677169.115
34.22331,-118.42994,1.11975,619938.5208,484663.0039,557504.5286
34.15173,-118.43,1.15125,383177.0731,247681.8683,360687.2536
34.14859,-118.43002,1.1535,644838.4453,508675.0649,582222.7859
34.04144,-118.43002,1.0725,1457801.422,1143057.282,1463557.742
34.21505,-118.43003,1.107,610339.7021,475492.7674,548016.376
34.15194,-118.43005,1.15125,1367538.862,1213216.68,1234958.149
34.15083,-118.43005,1.152,692180.0617,432646.6024,699121.2042
34.14989,-118.43005,1.152,383517.5569,247985.2179,361026.0831
34.14972,-118.43005,1.15275,1591737.343,1366888.804,1586023.164
34.14923,-118.43005,1.15275,1591737.343,1366888.804,1586023.164
34.14873,-118.43005,1.1535,384197.8942,248591.7993,361703.1941
34.19425,-118.43006,1.122,850064.5074,563246.5247,826656.0834
34.15067,-118.43006,1.152,1745282.855,1170279.616,1722158.222
34.04932,-118.43007,1.09875,719184.9512,551251.622,596912.6052
34.1489,-118.43009,1.15275,2112784.597,1564533.173,1761362.989
34.05245,-118.43009,1.1055,843925.4278,671415.3727,643091.1867
34.00708,-118.43009,0.94875,483145.6457,358420.9208,413784.3725
33.986,-118.43014,0.83475,765144.4582,470611.1896,531025.7613
34.05196,-118.43018,1.10475,703244.2432,491146.2916,684369.6358
34.00778,-118.43024,0.95475,1269392.612,1057093.45,1283781.13
34.04954,-118.43027,1.0995,836423.5191,547344.2928,812592.1037
34.00735,-118.4303,0.95175,552848.9535,362250.3117,535206.1183
34.17797,-118.43034,1.13325,751460.5466,581608.5009,628031.6878
34.21598,-118.43035,1.1085,363427.1832,230337.2495,341078.5124
34.217,-118.43038,1.11,612607.6205,477655.1145,550256.1119
34.00747,-118.43039,0.9525,1265274.569,1053097.526,1279660.968
34.16392,-118.43041,1.14225,636621.2153,500714.9404,574048.6516
34.16357,-118.43041,1.143,552691.7289,273846.7046,274609.58
34.16343,-118.43041,1.143,566185.1306,216359.5019,388038.0978
34.1633,-118.43041,1.143,1088900.944,749249.4835,809964.5416
34.16316,-118.43041,1.143,1088900.944,749249.4835,809964.5416
34.16302,-118.43041,1.143,552691.7289,273846.7046,274609.58
34.16289,-118.43041,1.143,566185.1306,216359.5019,388038.0978
34.16275,-118.43044,1.143,566185.1306,216359.5019,388038.0978
34.16248,-118.43044,1.14375,566585.4752,216672.7899,388440.4883
34.0491,-118.43044,1.098,1508741.005,1281763.979,1502922.813
34.16449,-118.43045,1.14225,1172373.706,756225.0163,715558.5032
34.16261,-118.43045,1.143,566185.1306,216359.5019,388038.0978
34.1622,-118.43046,1.14375,385442.4567,277058.285,248339.942
34.16176,-118.43046,1.14375,637721.6512,501778.8875,575142.3516
34.04977,-118.43046,1.10025,840706.608,667711.4163,639357.4462
34.16233,-118.43047,1.14375,1089510.801,749937.1368,810653.2483
34.14727,-118.43048,1.1535,1785882.485,1491608.035,1716919.652
34.05476,-118.43049,1.10925,369438.4395,262296.6966,234237.846
33.98456,-118.43049,0.831,445383.263,310910.6241,365542.5742
34.04988,-118.43056,1.101,1517089.583,1303474.857,1531196.272
34.04928,-118.43056,1.09875,541903.927,197976.613,364018.3345
34.05145,-118.43057,1.104,608066.0433,473327.6189,545772.2345
33.98638,-118.4306,0.83625,385689.5783,274259.2188,316010.2988
34.20504,-118.43064,1.12875,1758478.436,1459018.139,1687950.742
34.20248,-118.43064,1.12275,3286308.903,2719008.707,3253276.764
34.05156,-118.43066,1.104,608066.0433,473327.6189,545772.2345
34.04998,-118.43067,1.101,721315.8894,553242.5756,598957.3514
34.20533,-118.43069,1.1295,1557170.626,1331253.219,1551408.512
34.22406,-118.43071,1.1205,540396.154,263215.6329,263964.1889
34.04945,-118.43071,1.0995,364835.0697,258099.9202,230241.811
34.15194,-118.43074,1.14975,690555.765,431138.3038,697499.8563
34.15133,-118.43074,1.1505,1743603.983,1168228.414,1720448.283
34.0501,-118.43075,1.101,605786.6606,471159.7023,543523.7125
34.05095,-118.43076,1.1025,360602.3864,227896.4843,338281.1659
34.17865,-118.43078,1.1325,1561686.898,1335894.243,1555930.671
34.17838,-118.43078,1.1325,1561686.898,1335894.243,1555930.671
34.16282,-118.43078,1.143,866075.2056,697221.5619,669154.8147
34.16061,-118.43078,1.1445,761797.5126,591422.5793,638065.873
34.1604,-118.43078,1.1445,1994583.479,1559507.765,1568800.336
34.16149,-118.43081,1.14375,866503.4393,697726.0754,669665.2362
34.19776,-118.43082,1.119,1544810.125,1331805.451,1558834.867
34.20223,-118.43084,1.12275,370084.4857,236128.8899,347678.3109
34.18867,-118.43084,1.125,743820.8659,574383.9115,620636.8993
34.18896,-118.43085,1.125,371128.9391,237042.5722,348714.6586
34.19903,-118.43087,1.11825,1746469.101,1444866.484,1675284.897
34.19865,-118.43087,1.11825,851620.6826,680317.4284,652072.1605
34.16391,-118.43087,1.14225,1516006.707,1218632.914,1521303.02
34.16019,-118.43087,1.1445,3317694.024,2763416.048,3285658.361
34.17712,-118.43088,1.13325,374942.8198,240390.6004,352501.0506
34.17697,-118.43088,1.13325,629987.6783,494314.8026,567462.0283
34.16446,-118.43088,1.1415,2165322.424,1094093.315,1575976.64
34.16192,-118.43088,1.143,1577362.901,1352037.935,1571627.984
34.21233,-118.43089,1.1025,360602.3864,227896.4843,338281.1659
34.17286,-118.43089,1.13625,3133134.783,2785776.566,3073548.729
34.04967,-118.4309,1.10025,605215.9226,470617.2945,542960.9006
34.18928,-118.43092,1.125,623860.5636,488423.7016,561387.8505
34.18262,-118.43092,1.1295,378886.5125,270979.0121,242523.5225
34.00339,-118.43094,0.9255,1215164.19,1004730.625,1229506.95
34.22435,-118.43095,1.12125,849618.3694,562720.9833,826195.6775
34.17778,-118.43095,1.1325,374597.1318,240086.3808,352157.7177
34.18839,-118.43098,1.12575,744517.4401,575041.6317,621310.4019
34.19733,-118.431,1.119,374006.6552,266483.0872,238229.8572
33.98607,-118.43102,0.83475,1033651.982,821877.4079,1048984.453
33.99995,-118.43105,0.90225,1171012.495,962507.8728,1185289.386
34.0489,-118.43107,1.098,3248620.484,2666541.166,3214435.604
34.05434,-118.43113,1.10925,2133143.076,1505812.727,1836006.033
34.20976,-118.43114,1.10025,840706.608,667711.4163,639357.4462
34.20976,-118.43114,1.10025,720605.9741,552579.0874,598275.9965
34.20976,-118.43114,1.10025,359539.8017,226980.9261,337229.3776
34.20976,-118.43114,1.10025,1052913.79,709398.434,769928.0141
34.20411,-118.43115,1.1265,673547.406,415499.1395,680517.9577
34.00322,-118.43122,0.9255,463366.6593,340950.5274,395118.6589
34.18424,-118.43123,1.128,558100.0741,210104.6162,379956.3131
34.17815,-118.43123,1.1325,1080286.027,739580.2001,800272.7543
34.1969,-118.43124,1.11975,3281854.625,2712759.746,3248683.782
34.19188,-118.43124,1.12275,1072156.897,730531.714,791190.1789
34.04913,-118.43125,1.09875,358830.4207,226370.4799,336527.3474
33.96004,-118.43125,0.78,330206.1961,79248.69647,167880.7627
34.17266,-118.43126,1.1355,2101302.753,1542496.55,1741876.159
34.19664,-118.43127,1.11975,374356.589,266804.6649,238536.745
34.05353,-118.43127,1.10775,1488276.824,1182157.555,1493799.866
34.1981,-118.43128,1.119,1541232.361,1314910.222,1535450.369
34.00021,-118.43129,0.9045,491633.2838,264660.1428,498382.4557
34.04857,-118.43133,1.0965,540634.4133,197048.016,362783.0209
34.00386,-118.43133,0.93,467212.6431,344332.1587,398739.2278
34.00314,-118.43136,0.9255,272181.2061,156384.1388,262766.439
34.05023,-118.4314,1.10175,543591.3459,199215.7737,365663.4098
34.0038,-118.43148,0.93,423466.8155,174397.066,194302.8646
34.00308,-118.43148,0.9255,420439.1477,172366.1661,192133.1544
34.16122,-118.43149,1.143,1580831.473,1368855.686,1594734.35
34.16122,-118.43149,1.143,862321.3709,577832.7694,839316.5636
34.16122,-118.43149,1.143,1084132.032,785942.6324,793162.9202
34.16122,-118.43149,1.143,1735141.913,1157933.441,1711831.295
34.16122,-118.43149,1.143,862321.3709,577832.7694,839316.5636
34.16122,-118.43149,1.143,685659.9092,426607.7306,692612.4434
34.16122,-118.43149,1.143,685659.9092,426607.7306,692612.4434
34.15882,-118.43149,1.1445,1579585.733,1354331.458,1573853.948
34.15882,-118.43149,1.1445,686750.8534,427615.2488,693701.5641
34.0545,-118.43149,1.10925,3086940.46,2730406.825,3025493.794
34.05035,-118.43149,1.1025,1515772.604,1288918.052,1509961.755
34.19697,-118.43151,1.119,852068.0133,680836.9672,652596.6258
34.05516,-118.43151,1.11075,1737748.072,1434638.46,1666098.125
34.05405,-118.43151,1.1085,845751.5517,673521.8575,645215.4091
34.19871,-118.43155,1.11825,618814.6685,483586.8595,556392.4668
34.00226,-118.43157,0.9195,1203857.351,993882.7959,1218185.694
34.05537,-118.43159,1.11075,661794.187,404854.8481,668778.3196
34.19951,-118.4316,1.1175,666854.1079,409421.2101,673832.8645
34.19562,-118.4316,1.1205,1498759.14,1195842.072,1504198.127
34.18173,-118.4316,1.1295,378886.5125,270979.0121,242523.5225
34.17875,-118.43161,1.13175,859583.0924,689599.3359,661447.4281
34.00428,-118.43161,0.93375,1226396.099,1002989.878,1220503.824
34.00301,-118.43161,0.92475,462724.8644,340386.9476,394514.9012
34.19783,-118.43162,1.119,1707292.656,1124557.236,1683491.687
34.19517,-118.43163,1.1205,1543521.778,1317254.38,1537742.555
34.19014,-118.43163,1.1235,3287417.651,2720566.219,3254420.142
34.1886,-118.43163,1.125,1550364.973,1324267.984,1544594.2
34.20001,-118.43164,1.1175,1538938.766,1312562.925,1533154.028
34.18993,-118.43164,1.12425,370780.9922,236738.0378,348369.3845
34.19473,-118.43165,1.1205,3282971.094,2714324.826,3249834.955
34.17153,-118.43165,1.13625,562565.2963,213542.1736,384409.2511
34.18781,-118.43167,1.12575,1343446.484,1186512.729,1208542.466
34.19974,-118.43168,1.1175,1062835.053,762228.4088,769443.0997
34.05135,-118.4317,1.104,2126006.438,1037242.824,1518825.595
34.04969,-118.43173,1.101,699722.9253,487997.3288,680864.3819
34.00292,-118.43173,0.92475,544807.8658,394627.4257,453576.7709
34.05559,-118.43174,1.1115,370495.778,263263.737,235159.4662
34.00363,-118.43174,0.93,279792.8232,184430.1668,163063.3762
34.18275,-118.43176,1.12875,675211.2029,417016.6369,682179.5217
34.00356,-118.43187,0.93,715194.5447,419472.6005,706942.1618
34.05574,-118.43192,1.1115,3090889.197,2735116.018,3029597.722
34.00285,-118.43192,0.92475,544807.8658,394627.4257,453576.7709
34.0499,-118.43194,1.10175,1483246.414,1175634.061,1488809.092
33.95625,-118.43194,0.777,374695.1335,182325.8553,380797.6165
33.95609,-118.43199,0.777,1209874.043,879590.0424,1181817.002
34.04838,-118.432,1.0965,363411.6404,256806.6375,229011.5801
34.18513,-118.43201,1.12725,724174.8177,509995.3168,705217.1863
34.00348,-118.43201,0.92925,513505.1929,281289.8156,520330.2897
34.05715,-118.43202,1.1145,615998.7001,480893.3113,553607.4005
34.05355,-118.43203,1.10775,727687.1692,559206.5099,605079.2093
34.04849,-118.43204,1.09725,363767.8053,257130.0421,229319.1648
34.17154,-118.43205,1.1355,375978.645,241303.0734,353529.9821
34.21946,-118.43207,1.113,371199.6278,263908.1185,235773.7557
34.21946,-118.43207,1.113,365537.3685,232167.0431,343169.3778
34.04948,-118.43207,1.10025,1684698.569,1098031.225,1660521.41
34.03207,-118.4321,1.04175,336873.5127,233074.2215,206537.0966
33.9559,-118.43212,0.77625,192991.1531,100176.3188,186440.2883
34.05367,-118.43213,1.1085,728393.0863,559868.3277,605758.2556
34.14958,-118.43215,1.14975,382495.476,247075.0531,360009.0474
34.14942,-118.43215,1.14975,642108.62,506026.7129,579505.4317
34.18836,-118.43217,1.125,371128.9391,237042.5722,348714.6586
34.05493,-118.43217,1.11075,1528565.824,1301961.329,1522769.031
34.05656,-118.43218,1.113,1058987.731,757990.709,765203.3244
34.1878,-118.43219,1.125,376800.222,269053.8313,240684.1293
34.0487,-118.43225,1.098,1243437.415,637256.8786,992157.8393
33.96003,-118.43227,0.77775,696986.1878,379178.7953,450934.3228
34.04969,-118.43228,1.101,605786.6606,471159.7023,543523.7125
34.04983,-118.43236,1.10175,365900.4844,259069.2877,231164.2871
33.95637,-118.43236,0.77625,1509219.45,958666.2,1063492.935
34.05502,-118.43237,1.11075,1528565.824,1301961.329,1522769.031
34.05543,-118.4324,1.1115,847568.1229,675621.0272,647332.8322
34.05392,-118.4324,1.1085,845751.5517,673521.8575,645215.4091
34.19361,-118.43243,1.12125,3284085.628,2715888.012,3250984.173
34.06115,-118.43243,1.12125,369387.1631,235519.6388,346986.5384
34.00326,-118.43243,0.92925,1025230.375,562417.2751,563015.8096
33.96003,-118.43244,0.777,1096923.312,741651.9858,1104340.947
34.02538,-118.43245,1.0185,3111940.122,2483441.095,3073952.05
34.22735,-118.43246,1.125,1550364.973,1324267.984,1544594.2
34.03223,-118.43246,1.0425,664784.6181,501057.2393,545181.7391
33.95623,-118.43248,0.77625,197462.4875,120013.8417,146814.0667
34.05062,-118.43254,1.10325,366609.7306,259715.2439,231779.1714
34.1492,-118.43255,1.149,690013.482,430635.3246,696958.5414
34.14883,-118.43255,1.14975,690555.765,431138.3038,697499.8563
34.0533,-118.43258,1.10775,363074.783,230032.2158,340729.4374
34.00322,-118.43261,0.92925,1119609.872,948430.4153,971722.8382
33.99684,-118.43262,0.888,252464.8246,141700.7048,244986.7622
33.95969,-118.43264,0.77625,370392.8464,221208.5915,365581.6781
33.95611,-118.43267,0.77625,192991.1531,100176.3188,186440.2883
34.14773,-118.43271,1.14975,690555.765,431138.3038,697499.8563
34.04775,-118.43271,1.095,357053.5113,224844.1281,334769.3544
34.0502,-118.43273,1.1025,701132.5656,489257.1455,682267.519
34.04926,-118.43273,1.10025,365190.4138,258423.1,230549.3225
34.20093,-118.43277,1.119,1159451.199,736764.4245,696065.4027
34.18535,-118.4328,1.1265,1552637.693,1326599.552,1546869.783
34.04937,-118.43282,1.10025,1512261.527,1285344.495,1506446.977
33.95559,-118.43286,0.77625,917704.4854,727346.2569,931096.9188
33.95902,-118.43287,0.77625,370392.8464,221208.5915,365581.6781
33.95604,-118.4329,0.77625,373993.3952,181864.7662,380090.7221
34.14942,-118.43293,1.14825,689470.7737,430132.2398,696416.7937
34.05475,-118.43293,1.11,1328035.677,1169549.289,1191746.458
34.04896,-118.43297,1.09875,697605.691,486107.0399,678757.0975
34.03416,-118.43297,1.04925,1661561.947,1346963.923,1586226.082
34.14991,-118.43298,1.14825,1780173.897,1484784.57,1710877.343
34.14909,-118.43298,1.14825,1520627.624,1224798.462,1525884.774
33.95945,-118.43299,0.7755,331969.123,229960.1012,267769.7851
34.04807,-118.43302,1.0965,2148411.038,1351847.802,1924791.648
34.05601,-118.43304,1.11225,731916.6333,563174.8407,609149.9591
34.03426,-118.43305,1.04925,565585.6392,433363.2968,504075.4627
34.03323,-118.43306,1.04625,1114438.973,673075.3782,632602.855
34.04905,-118.43307,1.0995,1511089.069,1284151.762,1505273.299
33.95886,-118.43308,0.7755,916138.1994,725929.8542,929522.4093
34.20157,-118.43313,1.11975,1069630.311,727734.1562,788379.5268
33.95944,-118.43313,0.7755,916138.1994,725929.8542,929522.4093
34.20089,-118.43314,1.11825,715843.5341,502465.5111,696916.3963
33.95556,-118.43316,0.7755,1015058.432,339424.3229,707019.2817
34.04916,-118.43317,1.0995,653285.1283,397230.4061,660276.698
33.99698,-118.4332,0.89025,478891.6717,255153.6248,485590.239
34.00221,-118.43323,0.924,508894.2581,277751.1479,515704.4925
33.95623,-118.43323,0.7755,192592.6593,99912.26328,186049.2141
34.00376,-118.43325,0.93525,1451278.648,849410.9334,1442929.514
33.95983,-118.43326,0.77475,692972.5327,376022.3881,447483.2999
34.1942,-118.43328,1.1205,3282971.094,2714324.826,3249834.955
33.95944,-118.43329,0.77475,1603279.061,513349.5094,1039485.37
34.05065,-118.43331,1.104,2078939.724,1500817.997,1704701.087
34.0484,-118.43331,1.09725,1511238.129,1297514.643,1525360.806
34.03454,-118.43335,1.05075,1437853.292,1117991.768,1443753.604
34.18094,-118.43341,1.12875,747299.6281,577670.6461,624001.9254
34.05423,-118.43341,1.11,1527408.043,1300779.468,1521609.941
34.00272,-118.43346,0.92775,528229.8154,342232.905,510897.4801
33.95552,-118.43346,0.7755,916138.1994,725929.8542,929522.4093
33.95944,-118.43349,0.77475,1158516.518,591079.068,1149832.525
34.04915,-118.43357,1.10025,2127365.211,1493655.982,1826242.584
34.04808,-118.43357,1.0965,717050.4428,549259.2124,594865.8245
34.15051,-118.43358,1.14675,568183.1405,217926.4262,390048.4063
34.18635,-118.4336,1.125,542881.1413,265342.5162,266094.0036
34.04924,-118.4336,1.10025,2076151.493,1495730.798,1700135.086
34.1505,-118.43361,1.14675,1087192.467,789386.6798,796606.9318
34.0472,-118.43361,1.0935,1501671.617,1274582.122,1495846.313
34.00267,-118.43362,0.9285,548732.1666,398015.6813,457209.0197
34.14955,-118.43364,1.1475,1087802.378,790074.1456,797294.3646
34.14995,-118.43365,1.14675,688384.0812,429125.7552,695332.0001
33.95945,-118.43366,0.774,196252.2346,119118.5387,145794.6868
34.04885,-118.43369,1.09875,1046625.644,744468.227,751672.0359
33.95587,-118.4337,0.7755,1206827.567,876705.3332,1178769.72
33.95549,-118.43372,0.7755,916138.1994,725929.8542,929522.4093
34.00257,-118.43374,0.92775,1219388.4,1008789.537,1233736.113
34.30658,-118.43375,1.47,1003900.1,771424.3232,1000519.619
34.0483,-118.43377,1.09725,2073900.944,1491641.64,1696460.389
34.05622,-118.43378,1.113,663484.6264,406377.692,670467.0421
34.05469,-118.43379,1.11075,1061978.519,719303.9827,779902.5825
34.02974,-118.43379,1.03425,602090.0406,352769.2772,609083.9369
33.95944,-118.43379,0.774,1779221.619,946519.559,1403844.799
33.95889,-118.43381,0.774,384517.8231,261728.5276,301261.989
34.04947,-118.43385,1.101,721315.8894,553242.5756,598957.3514
34.04841,-118.43386,1.098,541481.132,197667.0063,363606.7062
34.05481,-118.43388,1.11075,1528565.824,1301961.329,1522769.031
34.0025,-118.43388,0.92775,512189.394,280278.206,519010.3116
33.95612,-118.43391,0.7755,688178.4285,405693.2917,437379.1786
33.95944,-118.43395,0.77325,1155466.429,588653.1907,1146783.366
34.04852,-118.43396,1.098,541481.132,197667.0063,363606.7062
34.18635,-118.43402,1.125,672436.0894,414487.0243,679408.0897
34.05598,-118.43407,1.113,848472.8383,676667.8698,648388.9931
33.95575,-118.43409,0.7755,654675.3515,166511.8711,493728.7423
34.04933,-118.43411,1.101,841168.2457,668241.9253,639892.1113
34.0487,-118.43411,1.09875,358830.4207,226370.4799,336527.3474
33.96006,-118.43412,0.7725,370483.602,179564.4738,376554.902
33.95944,-118.43412,0.77325,907154.6861,707009.5062,921858.2519
33.95535,-118.43412,0.7755,688178.4285,405693.2917,437379.1786
34.20154,-118.43413,1.11975,1498150.248,1195043.772,1503594.172
34.00236,-118.43416,0.92775,1117622.185,946391.4367,969684.6836
34.19423,-118.43417,1.11975,1498150.248,1195043.772,1503594.172
34.20081,-118.43418,1.11825,373656.5111,266161.4435,237922.9407
34.04944,-118.4342,1.10175,1686533.632,1100167.638,1662386.313
33.95525,-118.43423,0.7755,373291.5811,181404.0189,379383.7355
33.9982,-118.43428,0.89925,517987.5679,371640.0799,431740.6449
33.96006,-118.43428,0.7725,329315.1031,227811.2131,265412.6684
33.95574,-118.43431,0.77475,910287.6393,709815.9108,925009.7636
33.95944,-118.43433,0.7725,370483.602,179564.4738,376554.902
34.00233,-118.43436,0.92775,278610.2614,183456.7412,162156.4281
34.00474,-118.43439,0.945,565931.3238,412939.8831,473175.1368
33.99812,-118.43443,0.89925,998528.5714,532635.092,659295.8287
34.1505,-118.43445,1.14525,867358.2026,698733.7413,670684.8031
34.14991,-118.43445,1.146,763168.6833,592727.7464,639399.3529
34.00222,-118.43445,0.927,435348.3154,129932.761,256630.4658
33.95519,-118.43445,0.7755,369613.93,220643.4388,364808.3871
33.99886,-118.43446,0.90375,490965.2914,264158.4532,497711.9275
34.18698,-118.43448,1.12425,671879.7958,413980.8332,678852.5083
34.04923,-118.43457,1.101,721315.8894,553242.5756,598957.3514
33.99805,-118.43457,0.89925,1160973.902,940692.1754,1176696.532
34.05562,-118.43458,1.11225,614304.7826,479275.0168,551933.0075
33.95509,-118.43458,0.7755,192592.6593,99912.26328,186049.2141
34.05112,-118.43459,1.1055,1486397.807,1179717.544,1491935.707
34.18635,-118.43462,1.12425,376451.7652,268732.7253,240377.4516
34.20153,-118.43469,1.119,619376.7759,484125.0232,556948.6384
33.99799,-118.4347,0.89925,1165250.008,957024.2019,1179516.399
34.17242,-118.43472,1.1325,677975.7182,419543.9618,684940.1565
33.99912,-118.43474,0.906,1178194.812,969351.4134,1192484.172
34.17182,-118.43476,1.1325,677975.7182,419543.9618,684940.1565
33.99861,-118.43476,0.903,502644.8215,321752.6052,485668.8168
34.04897,-118.43477,1.10025,720605.9741,552579.0874,598275.9965
34.0021,-118.43478,0.927,272964.7717,156977.0937,263539.5512
34.03856,-118.4348,1.065,1451024.001,1134495.566,1456830.003
33.99753,-118.4348,0.897,1156639.156,936594.4125,1172352.426
33.95556,-118.43483,0.77475,1205302.035,875262.0449,1177243.893
34.19425,-118.43486,1.11975,2090353.512,1521891.578,1723549.664
34.20085,-118.43487,1.1175,552351.6818,205739.6503,374261.4575
34.05096,-118.43488,1.10475,1522914.683,1309415.138,1537005.003
33.99854,-118.4349,0.903,490297.0029,263656.9073,497041.089
33.95593,-118.43491,0.77475,910287.6393,709815.9108,925009.7636
33.99908,-118.43494,0.90675,447256.2845,326866.4635,379999.6531
34.17182,-118.43495,1.1325,374597.1318,240086.3808,352157.7177
34.05691,-118.43495,1.1145,1534339.03,1307858.926,1528548.874
34.05108,-118.43499,1.1055,725567.0096,557220.0384,603040.6708
34.00125,-118.43505,0.92175,1109627.204,938202.7699,961497.6256
33.99896,-118.43505,0.906,267125.6358,174075.5924,153433.2812
33.99849,-118.43505,0.903,1276258.363,928452.6338,1283089.818
33.95621,-118.43505,0.774,908721.4181,708412.6911,923434.2839
34.17241,-118.43506,1.1325,677975.7182,419543.9618,684940.1565
34.0061,-118.43507,0.95025,735480.1101,552511.3127,528233.2804
34.04891,-118.43509,1.10025,653855.3423,397739.209,660846.4764
33.96005,-118.43511,0.77025,364165.924,216699.6611,359400.0755
34.00242,-118.43513,0.93075,467852.8344,344895.7798,399342.3171
34.00525,-118.43514,0.94725,1255630.893,1043752.427,1270011.457
34.30628,-118.43516,1.47,1699196.476,1486623.236,1702594.167
34.04902,-118.43519,1.10025,1512261.527,1285344.495,1506446.977
34.03906,-118.4352,1.06725,523822.2659,185042.1018,346611.4072
33.9568,-118.4352,0.77325,911436.1571,721680.5779,924795.4703
33.95642,-118.43522,0.774,913004.0318,723097.011,926371.6817
33.99892,-118.43523,0.906,525108.5585,377714.52,435403.9742
33.99951,-118.43526,0.90975,702372.0817,518430.6395,494411.35
34.22787,-118.43527,1.12425,542467.8761,264988.05,265739.0511
34.17215,-118.43527,1.13175,1074841.334,775543.5634,782762.6536
34.04914,-118.43528,1.101,359894.1951,227286.1273,337580.1415
33.96005,-118.43528,0.7695,2235118.604,1799752.8,2186284.84
34.03041,-118.43529,1.03725,799715.0444,621516.7984,592940.7698
34.14812,-118.43535,1.146,3149191.465,2805168.18,3090275.586
33.99883,-118.43535,0.906,525108.5585,377714.52,435403.9742
34.00556,-118.43538,0.948,569045.9685,415655.4864,476074.6382
34.0011,-118.43538,0.92175,506913.3415,276236.3007,513717.0037
33.99691,-118.43539,0.894,482254.7705,257649.9442,488967.1534
34.18095,-118.43541,1.12725,557691.9054,209792.4468,379550.5497
34.00173,-118.43545,0.92625,1212343.625,989536.8901,1206458.862
33.99761,-118.43545,0.8985,486281.1026,260650.7076,493009.5925
34.00567,-118.43546,0.94875,1331491.468,990721.8522,1338049.932
34.05153,-118.43548,1.10625,658401.9259,401807.0685,665389.2644
34.0505,-118.43548,1.10475,724859.4883,556557.5441,602360.6934
33.99875,-118.43548,0.906,492968.3763,265663.949,499722.5779
33.95713,-118.43548,0.7725,370483.602,179564.4738,376554.902
33.95772,-118.43549,0.77175,1775548.57,942075.1279,1399366.386
33.99937,-118.43554,0.90975,529058.2755,381092.7712,439039.5209
33.95663,-118.43554,0.77325,195848.9151,118820.5179,145455.2163
34.00221,-118.43555,0.93,1223603.913,1012843.451,1237956.335
33.96013,-118.43559,0.76875,362610.8326,215576.8647,357856.427
34.00587,-118.43562,0.9495,284663.317,165915.5166,275090.0945
33.95705,-118.43565,0.7725,311709.1893,107330.6638,173231.2605
34.00166,-118.43566,0.92625,1911109.699,1229260.871,1576545.988
33.95765,-118.43566,0.77175,195042.43,118225.1016,144776.7653
34.03868,-118.43567,1.06575,343027.148,212932.187,320917.5934
34.00711,-118.4357,0.954,286989.8978,167712.3406,277389.0331
33.99812,-118.43573,0.90225,521154.234,374338.768,431768.2733
34.0522,-118.43576,1.10775,610907.2205,476033.6181,548576.724
33.96019,-118.43578,0.76875,321766.474,75780.93996,161988.7739
34.00159,-118.4358,0.92625,716113.0564,532457.8722,508316.7324
34.05993,-118.43583,1.119,2089820.688,1520898.745,1722664.044
33.95696,-118.43584,0.7725,1598365.92,509836.5528,1034570.356
33.99741,-118.43585,0.8985,263144.7514,170854.5033,203704.8441
34.17241,-118.43588,1.131,676871.1844,418533.3107,683837.1987
33.95759,-118.43588,0.77175,365721.6884,217824.2444,360944.4422
34.00203,-118.43591,0.93,1442761.221,841123.7714,1434390.32
