,NumStory,SeismicWeight,peakstrength,drift@peakstrength,drift@80%peakstrength,drift@20%residualstrength,area
Building_T2-60x50-S3-PS_Variated1_5,1,240.0,0.5786428958333333,0.0116216,0.00613514,0.0695946,0.0048058303274088375
Building_T2-60x50-S3-PS_Variated2_1,1,238.0,0.5875826260504202,0.0117928,0.00591892,0.0671982,0.005143842602760991
Building_T2-60x50-S3-PS_Variated2_2,1,238.0,0.6928652142857143,0.0102613,0.00543243,0.0606486,0.005058467122215704
Building_T2-60x50-S3-PS_Variated2_3,1,238.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated2_4,1,238.0,0.592043268907563,0.0104505,0.00545946,0.0684414,0.0044062628538124
Building_T2-60x50-S3-PS_Variated2_5,1,238.0,0.6592743151260504,0.0101892,0.00532432,0.0700631,0.004877856931393064
Building_T2-60x50-S3-PS_Variated3_1,1,221.0,0.5866433031674207,0.0175135,0.00854054,0.099991,0.007680316875354651
Building_T2-60x50-S3-PS_Variated3_2,1,221.0,0.6961555113122171,0.0196126,0.00972973,0.0891622,0.010022644293519234
Building_T2-60x50-S3-PS_Variated3_3,1,221.0,0.5894555791855204,0.0128739,0.005,0.0866126,0.005840088958777951
Building_T2-60x50-S3-PS_Variated3_4,1,221.0,0.6061490361990949,0.0139369,0.00733333,0.099991,0.0061471879758200005
Building_T2-60x50-S3-PS_Variated3_5,1,221.0,0.6327425248868779,0.0145495,0.00734234,0.0967477,0.0068268189508432385
Building_T2-60x50-S3-PS_Variated4_1,1,210.0,0.7418092523809525,0.0120811,0.00581982,0.0725135,0.006698019340094929
Building_T2-60x50-S3-PS_Variated4_2,1,210.0,0.7981775333333334,0.0109369,0.00544144,0.0670541,0.006457891056093565
Building_T2-60x50-S3-PS_Variated4_3,1,210.0,0.7714798942857143,0.00962162,0.00516216,0.055982,0.0052880968103602806
Building_T2-60x50-S3-PS_Variated4_4,1,210.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated4_5,1,210.0,0.5820369666666667,0.00967568,0.00396396,0.072973,0.004302407213968961
Building_T2-60x50-S3-PS_Variated5_1,1,224.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated5_2,1,224.0,0.9226372321428571,0.0971622,0.0895676,0.099991,0.0409566803450607
Building_T2-60x50-S3-PS_Variated5_3,1,224.0,0.6424268303571429,0.0134505,0.00687387,0.0747748,0.006318454926699121
Building_T2-60x50-S3-PS_Variated5_4,1,224.0,0.6336839508928572,0.0132613,0.0064955,0.0747027,0.006204911833308941
Building_T2-60x50-S3-PS_Variated5_5,1,224.0,0.7082277946428572,0.0118649,0.006,0.0703874,0.00617481016628615
Building_T2-60x50-S3-PS_Variated6_1,1,213.0,0.7646559248826291,0.0138378,0.0060991,0.0897387,0.008100447259123546
Building_T2-60x50-S3-PS_Variated6_2,1,213.0,0.7567602676056339,0.0117928,0.00574775,0.0833604,0.006621774125396659
Building_T2-60x50-S3-PS_Variated6_3,1,213.0,0.771351103286385,0.012027,0.00604505,0.0703784,0.006746818953560016
Building_T2-60x50-S3-PS_Variated6_4,1,213.0,0.5835255539906103,0.0109459,0.00571171,0.0654054,0.004598179472616858
Building_T2-60x50-S3-PS_Variated6_5,1,213.0,0.6350577699530516,0.0117297,0.00626126,0.0775045,0.005329678549523087
Building_T2-60x50-S3-PS_Variated7_1,1,221.0,0.679064737556561,0.0104054,0.00532432,0.0652793,0.005145731798764007
Building_T2-60x50-S3-PS_Variated7_2,1,221.0,0.6455569457013575,0.0132793,0.0061982,0.0834775,0.006473689427556787
Building_T2-60x50-S3-PS_Variated7_3,1,221.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated7_4,1,221.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated7_5,1,221.0,0.590822,0.0114505,0.00486486,0.0774865,0.005240131343589105
Building_T2-60x50-S3-PS_Variated8_1,1,230.0,0.5925991304347826,0.0145315,0.00557658,0.0774054,0.006807289369877711
Building_T2-60x50-S3-PS_Variated8_2,1,230.0,0.6432404304347826,0.0135405,0.0065045,0.096,0.006587510341619183
Building_T2-60x50-S3-PS_Variated8_3,1,230.0,0.6228263478260869,0.0166486,0.00764865,0.0918198,0.007880080061985317
Building_T2-60x50-S3-PS_Variated8_4,1,230.0,0.6021783130434784,0.0148559,0.00810811,0.0822973,0.006164398709621545
Building_T2-60x50-S3-PS_Variated8_5,1,230.0,1.2879655652173911,0.0995405,0.0932703,0.099991,0.05005487136524836
Building_T2-60x50-S3-PS_Variated9_1,1,245.0,0.6269509510204082,0.0141261,0.00666667,0.0891081,0.006678968482443443
Building_T2-60x50-S3-PS_Variated9_2,1,245.0,0.5185897265306123,0.0149189,0.0066036,0.0957568,0.005949888260554004
Building_T2-60x50-S3-PS_Variated9_3,1,245.0,0.6292281224489795,0.0153694,0.00785586,0.0878919,0.0069971610193612
Building_T2-60x50-S3-PS_Variated9_4,1,245.0,0.642466318367347,0.0149459,0.00765766,0.082955,0.0070273811742547635
Building_T2-60x50-S3-PS_Variated9_5,1,245.0,0.6740479673469387,0.0135225,0.00694595,0.0857568,0.0064934505893627596
Building_T2-60x50-S3-PS_Variated10_1,1,223.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated10_2,1,223.0,0.7244187533632287,0.0137117,0.00732432,0.0768288,0.006951567325845454
Building_T2-60x50-S3-PS_Variated10_3,1,223.0,0.6849353004484305,0.0134324,0.00614414,0.0842793,0.006995478405858832
Building_T2-60x50-S3-PS_Variated10_4,1,223.0,0.695118071748879,0.0173514,0.00890991,0.0954144,0.008615831413842064
Building_T2-60x50-S3-PS_Variated10_5,1,223.0,0.5271968789237668,0.012955,0.00671171,0.0892613,0.005052494030782226
Building_T2-100x50-S2-PS_Variated1_1,1,322.0,0.8566943354037267,0.0116396,0.007,0.0955676,0.006695892774070865
Building_T2-100x50-S2-PS_Variated1_2,1,322.0,0.869149201863354,0.0126216,0.00679279,0.0827117,0.007962578138372636
Building_T2-100x50-S2-PS_Variated1_3,1,322.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated1_4,1,322.0,0.5976682049689441,0.0153514,0.00765766,0.0922342,0.006925067453725778
Building_T2-100x50-S2-PS_Variated1_5,1,322.0,0.8326542826086957,0.0137207,0.00723423,0.099991,0.008332791557813345
Building_T2-100x50-S2-PS_Variated2_1,1,385.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated2_2,1,385.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated2_3,1,385.0,0.6723430649350649,0.0122252,0.0057027,0.0824685,0.006313222759047221
Building_T2-100x50-S2-PS_Variated2_4,1,385.0,0.7298435454545456,0.0110901,0.00614414,0.072982,0.005735061546098732
Building_T2-100x50-S2-PS_Variated2_5,1,385.0,0.6404470103896105,0.0106036,0.00554054,0.0803333,0.005017277870182363
Building_T2-100x50-S2-PS_Variated3_1,1,362.0,0.5988783535911603,0.0107387,0.00618919,0.0723784,0.004509006790794031
Building_T2-100x50-S2-PS_Variated3_2,1,362.0,0.6476973453038674,0.013955,0.0070991,0.0938468,0.006729049939382089
Building_T2-100x50-S2-PS_Variated3_3,1,362.0,0.7134532320441989,0.0125045,0.00754955,0.0807838,0.0059894592274556974
Building_T2-100x50-S2-PS_Variated3_4,1,362.0,0.790765997237569,0.0122072,0.00663964,0.0797568,0.00681755434552544
Building_T2-100x50-S2-PS_Variated3_5,1,362.0,0.643090541436464,0.0126577,0.00727027,0.0772883,0.00565740272886774
Building_T2-100x50-S2-PS_Variated4_1,1,365.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated4_2,1,365.0,0.5570778219178082,0.0089009,0.00500901,0.0726126,0.003553244008990183
Building_T2-100x50-S2-PS_Variated4_3,1,365.0,0.7340991917808221,0.00922523,0.00466667,0.0658919,0.0050508864342306715
Building_T2-100x50-S2-PS_Variated4_4,1,365.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated4_5,1,365.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated5_1,1,330.0,0.7566248363636363,0.00993694,0.00556757,0.0701622,0.005332460674946163
Building_T2-100x50-S2-PS_Variated5_2,1,330.0,0.6811223909090909,0.00952252,0.00474775,0.0676036,0.004707075280060943
Building_T2-100x50-S2-PS_Variated5_3,1,330.0,0.8340938606060605,0.0146577,0.00800901,0.0906486,0.008652309214509313
Building_T2-100x50-S2-PS_Variated5_4,1,330.0,0.7194627121212122,0.0121802,0.00718018,0.0791532,0.006073629591157025
Building_T2-100x50-S2-PS_Variated5_5,1,330.0,0.6171291787878788,0.0105586,0.00340541,0.071009,0.005143456229639851
Building_T2-100x50-S2-PS_Variated6_1,1,324.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated6_2,1,324.0,0.7902188919753086,0.0143423,0.00863063,0.0941622,0.007636175737439015
Building_T2-100x50-S2-PS_Variated6_3,1,324.0,0.76154025,0.0116036,0.00648649,0.0734865,0.0062972802233898124
Building_T2-100x50-S2-PS_Variated6_4,1,324.0,0.8004475864197531,0.0115766,0.00644144,0.0837477,0.00661799871677559
Building_T2-100x50-S2-PS_Variated6_5,1,324.0,0.8062890216049382,0.0133964,0.00705405,0.0921712,0.007896795819936697
Building_T2-100x50-S2-PS_Variated7_1,1,345.0,0.7575668231884058,0.0115315,0.00695495,0.0758018,0.005930838432454281
Building_T2-100x50-S2-PS_Variated7_2,1,345.0,0.6958318898550723,0.011027,0.00643243,0.0744505,0.005367413489537622
Building_T2-100x50-S2-PS_Variated7_3,1,345.0,0.7345913623188407,0.0118919,0.006,0.0801802,0.0064997426150449
Building_T2-100x50-S2-PS_Variated7_4,1,345.0,0.7338758376811594,0.0103243,0.00544144,0.0725315,0.005389399225644705
Building_T2-100x50-S2-PS_Variated7_5,1,345.0,0.5700213739130434,0.00903604,0.00435135,0.0717838,0.0038463803337034077
Building_T2-100x50-S2-PS_Variated8_1,1,366.0,0.6729868087431694,0.0124324,0.00689189,0.0803784,0.005966265798990166
Building_T2-100x50-S2-PS_Variated8_2,1,366.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated8_3,1,366.0,0.555207650273224,0.0101892,0.00572973,0.0725045,0.00403611742721187
Building_T2-100x50-S2-PS_Variated8_4,1,366.0,0.695760775956284,0.0131532,0.00683784,0.0835856,0.006712631140117236
Building_T2-100x50-S2-PS_Variated8_5,1,366.0,0.5669418989071038,0.0120901,0.00554054,0.0852883,0.0052732862058861
Building_T2-100x50-S2-PS_Variated9_1,1,331.0,0.6368514531722055,0.0127117,0.00555856,0.089991,0.00630345239758634
Building_T2-100x50-S2-PS_Variated9_2,1,331.0,0.8148646525679758,0.0132523,0.00790991,0.0831081,0.0072463261865302105
Building_T2-100x50-S2-PS_Variated9_3,1,331.0,0.7214579546827794,0.0125946,0.00635135,0.095,0.006657291028112147
Building_T2-100x50-S2-PS_Variated9_4,1,331.0,0.7607159516616313,0.0136216,0.00818919,0.084045,0.006956237124145084
Building_T2-100x50-S2-PS_Variated9_5,1,331.0,0.6591127371601208,0.0117117,0.00392793,0.0848288,0.006191772375068017
Building_T2-100x50-S2-PS_Variated10_1,1,347.0,0.6412258818443803,0.0144505,0.0065045,0.073045,0.007162626454054392
Building_T2-100x50-S2-PS_Variated10_2,1,347.0,0.6002443429394813,0.0115045,0.00530631,0.0918288,0.005281469341468819
Building_T2-100x50-S2-PS_Variated10_3,1,347.0,0,0,0,0,0
Building_T2-100x50-S2-PS_Variated10_4,1,347.0,0.7520478587896254,0.0158829,0.00816216,0.0804144,0.008694750557162574
Building_T2-100x50-S2-PS_Variated10_5,1,347.0,0.7352372708933719,0.011955,0.00661261,0.0793514,0.006235917435318162
Building_T2-100x50-S3-PS_Variated1_1,1,364.0,0.6664045494505494,0.00947748,0.00545946,0.0615676,0.004415642229345793
Building_T2-100x50-S3-PS_Variated1_2,1,364.0,0.6628416346153846,0.00913514,0.0052973,0.0653964,0.004193365682295237
Building_T2-100x50-S3-PS_Variated1_3,1,364.0,0,0,0,0,0
Building_T2-100x50-S3-PS_Variated1_4,1,364.0,0.6569237637362638,0.00971171,0.00587387,0.0724234,0.004288087921628349
Building_T2-100x50-S3-PS_Variated1_5,1,364.0,0.5978981043956043,0.00930631,0.00542342,0.0663604,0.0038630608718647
Building_T2-100x50-S3-PS_Variated2_1,1,325.0,0.6607706492307693,0.0108018,0.00491892,0.0808829,0.005369801581112089
Building_T2-100x50-S3-PS_Variated2_2,1,325.0,0.7068274430769231,0.0114054,0.0055045,0.0832342,0.0059771054881244765
Building_T2-100x50-S3-PS_Variated2_3,1,325.0,1.572714123076923,0.0967748,0.0941351,0.0974505,0.05655652985436917
Building_T2-100x50-S3-PS_Variated2_4,1,325.0,0.6540374153846154,0.0128829,0.00456757,0.068027,0.0068001586800159304
Building_T2-100x50-S3-PS_Variated2_5,1,325.0,0.8194596861538462,0.0111802,0.00681982,0.0709189,0.006155144673243487
Building_T2-100x50-S3-PS_Variated3_1,1,334.0,0.7989861047904192,0.0143964,0.00812613,0.0932252,0.008019447889247269
Building_T2-100x50-S3-PS_Variated3_2,1,334.0,0.732829865269461,0.0128018,0.00754955,0.0908559,0.006482084173558374
Building_T2-100x50-S3-PS_Variated3_3,1,334.0,0,0,0,0,0
Building_T2-100x50-S3-PS_Variated3_4,1,334.0,0,0,0,0,0
Building_T2-100x50-S3-PS_Variated3_5,1,334.0,0.7760878532934133,0.0140811,0.00833333,0.0942432,0.007499099465439553
Building_T2-100x50-S3-PS_Variated4_1,1,359.0,0.6307328830083566,0.00934234,0.00513514,0.0642162,0.00418961469051022
Building_T2-100x50-S3-PS_Variated4_2,1,359.0,0.5790103649025069,0.00831532,0.00466667,0.0545225,0.0034432308962358583
Building_T2-100x50-S3-PS_Variated4_3,1,359.0,0.7575885877437327,0.0107297,0.00616216,0.0714054,0.005671808904794785
Building_T2-100x50-S3-PS_Variated4_4,1,359.0,0.7148588384401114,0.00959459,0.00572072,0.062964,0.004651104789128192
Building_T2-100x50-S3-PS_Variated4_5,1,359.0,0.6579779721448469,0.00895495,0.00477477,0.067009,0.0042594606023121685
Building_T2-100x50-S3-PS_Variated5_1,1,353.0,0.7412297252124646,0.00927928,0.0056036,0.0674324,0.004642298839313589
Building_T2-100x50-S3-PS_Variated5_2,1,353.0,0.6696647705382436,0.0111081,0.00496396,0.0846216,0.005757764724919167
Building_T2-100x50-S3-PS_Variated5_3,1,353.0,0.6407865439093484,0.00958559,0.00423423,0.0731441,0.0046922190853973065
Building_T2-100x50-S3-PS_Variated5_4,1,353.0,1.1769123512747877,0.0994414,0.0920631,0.099991,0.055926499784747175
Building_T2-100x50-S3-PS_Variated5_5,1,353.0,0.5977040651558073,0.00942342,0.00364865,0.068973,0.004305437071669666
Building_T2-100x50-S3-PS_Variated6_1,1,355.0,0.6599042788732394,0.00795495,0.00377477,0.0607117,0.003958672657658511
Building_T2-100x50-S3-PS_Variated6_2,1,355.0,0.5565682873239436,0.00951351,0.00279279,0.0628468,0.004210255224104838
Building_T2-100x50-S3-PS_Variated6_3,1,355.0,0.6213807211267606,0.00946847,0.00554955,0.068982,0.004116598507879164
Building_T2-100x50-S3-PS_Variated6_4,1,355.0,0.6412165352112675,0.0106486,0.00500901,0.0779189,0.005182641410069003
Building_T2-100x50-S3-PS_Variated6_5,1,355.0,0.7145825042253522,0.00945946,0.00576577,0.0627928,0.004506579147029207
Building_T2-100x50-S3-PS_Variated7_1,1,364.0,0.571236032967033,0.0103874,0.00557658,0.0922793,0.004291627807310751
Building_T2-100x50-S3-PS_Variated7_2,1,364.0,0.6206467747252747,0.0128288,0.00588288,0.0957207,0.006081223487231634
Building_T2-100x50-S3-PS_Variated7_3,1,364.0,0.6481713846153847,0.0144685,0.00659459,0.0991892,0.0072516596345408605
Building_T2-100x50-S3-PS_Variated7_4,1,364.0,0.6135847170329671,0.0143423,0.00806306,0.093991,0.0062941751497753995
Building_T2-100x50-S3-PS_Variated7_5,1,364.0,0.7381242582417582,0.0137838,0.00755856,0.0903964,0.007319667290852409
Building_T2-100x50-S3-PS_Variated8_1,1,344.0,0.8318458546511627,0.0111622,0.00584685,0.0703694,0.0067618400674598145
Building_T2-100x50-S3-PS_Variated8_2,1,344.0,0.7383277906976743,0.0103694,0.00521622,0.0754144,0.005711623285971659
Building_T2-100x50-S3-PS_Variated8_3,1,344.0,0.869455406976744,0.0998829,0.0909099,0.099991,0.04296184601657106
Building_T2-100x50-S3-PS_Variated8_4,1,344.0,0.7181151802325582,0.0104414,0.00621622,0.0714234,0.005123740954534826
Building_T2-100x50-S3-PS_Variated8_5,1,344.0,0.7914020261627909,0.0108108,0.00574775,0.0692973,0.006180351677025468
Building_T2-100x50-S3-PS_Variated9_1,1,373.0,0.5587387774798928,0.0103423,0.00592793,0.0761892,0.004084366427012914
Building_T2-100x50-S3-PS_Variated9_2,1,373.0,0.5465074209115283,0.00903604,0.00328829,0.0619009,0.003842609172132678
Building_T2-100x50-S3-PS_Variated9_3,1,373.0,0.6096345844504021,0.00853153,0.00409009,0.0692523,0.003926717709489998
Building_T2-100x50-S3-PS_Variated9_4,1,373.0,0.7660372359249331,0.0115405,0.00636937,0.0823964,0.006349018744430798
Building_T2-100x50-S3-PS_Variated9_5,1,373.0,0.7624558954423594,0.0111712,0.00563964,0.075045,0.006272722362316654
Building_T2-100x50-S3-PS_Variated10_1,1,342.0,0,0,0,0,0
Building_T2-100x50-S3-PS_Variated10_2,1,342.0,0.9829366081871347,0.0888739,0.0832883,0.0931532,0.04094255302470509
Building_T2-100x50-S3-PS_Variated10_3,1,342.0,0.7044576695906433,0.0122252,0.00633333,0.0828649,0.006378303146264411
Building_T2-100x50-S3-PS_Variated10_4,1,342.0,0.755785774853801,0.011,0.00662162,0.0673784,0.00559800482903792
Building_T2-100x50-S3-PS_Variated10_5,1,342.0,0.6775611959064327,0.00846847,0.0044955,0.0589189,0.004166016479087254
Building_T3-50x30-S2-GS_Variated1_1,1,116.0,1.5176509275862067,0.00999099,0.00624324,0.0458018,0.010131105338410419
Building_T3-50x30-S2-GS_Variated1_2,1,116.0,1.415746705172414,0.00897297,0.00553153,0.048973,0.008643375544118294
Building_T3-50x30-S2-GS_Variated1_3,1,116.0,1.5738467034482757,0.0121892,0.00843243,0.0473423,0.01235041770265895
Building_T3-50x30-S2-GS_Variated1_4,1,116.0,1.5080869362068963,0.00983784,0.00687387,0.046009,0.009452691196336745
Building_T3-50x30-S2-GS_Variated1_5,1,116.0,1.2473531672413791,0.00959459,0.00378378,0.0503694,0.009152598959738424
Building_T3-50x30-S2-GS_Variated2_1,1,123.0,1.037832968292683,0.00498198,0.00235135,0.0645225,0.0036773641662844166
Building_T3-50x30-S2-GS_Variated2_2,1,123.0,1.1609915349593498,0.011036,0.0028018,0.0618649,0.010510198987238921
Building_T3-50x30-S2-GS_Variated2_3,1,123.0,1.3370869056910568,0.0124685,0.0032973,0.0583784,0.01348930121280395
Building_T3-50x30-S2-GS_Variated2_4,1,123.0,1.3566917983739837,0.0095045,0.00689189,0.0623604,0.007888018629110413
Building_T3-50x30-S2-GS_Variated2_5,1,123.0,1.3942780471544716,0.0119189,0.00665766,0.0592432,0.011881906808247036
Building_T3-50x30-S2-GS_Variated3_1,1,121.0,1.0694659008264462,0.00866667,0.00198198,0.0412252,0.007660526169746223
Building_T3-50x30-S2-GS_Variated3_2,1,121.0,1.2301772214876034,0.00981982,0.00513514,0.0411712,0.008732196998712102
Building_T3-50x30-S2-GS_Variated3_3,1,121.0,1.096539752892562,0.00507207,0.00237838,0.0422613,0.00398195069791103
Building_T3-50x30-S2-GS_Variated3_4,1,121.0,1.2475234264462811,0.0114775,0.00696396,0.0447477,0.010081842865167959
Building_T3-50x30-S2-GS_Variated3_5,1,121.0,1.1876636347107437,0.0115315,0.00527027,0.0475946,0.01021744401968358
Building_T3-50x30-S2-GS_Variated4_1,1,120.0,1.5845193283333336,0.00997297,0.00662162,0.0518468,0.010547165434558147
Building_T3-50x30-S2-GS_Variated4_2,1,120.0,1.6060709683333334,0.00896396,0.0065045,0.0603243,0.008860269830467367
Building_T3-50x30-S2-GS_Variated4_3,1,120.0,1.5228634016666664,0.0100901,0.00634234,0.0532252,0.010295482594969426
Building_T3-50x30-S2-GS_Variated4_4,1,120.0,1.1874785433333332,0.00992793,0.00398198,0.0495495,0.008957136844182508
Building_T3-50x30-S2-GS_Variated4_5,1,120.0,1.267389535,0.0115315,0.00664865,0.0440631,0.010572841109843021
Building_T3-50x30-S2-GS_Variated5_1,1,130.0,1.0709715507692308,0.0106486,0.00442342,0.0498559,0.008844062902907294
Building_T3-50x30-S2-GS_Variated5_2,1,130.0,1.2701096984615385,0.0104054,0.00632432,0.0516036,0.009192267642538568
Building_T3-50x30-S2-GS_Variated5_3,1,130.0,1.4588883984615384,0.00784685,0.00605405,0.0398288,0.006534304767348902
Building_T3-50x30-S2-GS_Variated5_4,1,130.0,0.9804766046153847,0.00785586,0.00422523,0.0406396,0.0054494315196805315
Building_T3-50x30-S2-GS_Variated5_5,1,130.0,1.3072156784615385,0.00893694,0.00618018,0.0539459,0.0074951472555149405
Building_T3-50x30-S2-GS_Variated6_1,1,129.0,1.3729417782945739,0.0101982,0.00435135,0.0493333,0.010350945671293396
Building_T3-50x30-S2-GS_Variated6_2,1,129.0,0.9855070511627909,0.0108468,0.00206306,0.0511892,0.0094003697656702
Building_T3-50x30-S2-GS_Variated6_3,1,129.0,1.398890376744186,0.0101982,0.00722523,0.0584054,0.009027599885657704
Building_T3-50x30-S2-GS_Variated6_4,1,129.0,1.0565202015503876,0.00423423,0.00201802,0.0495766,0.0031325437724800324
Building_T3-50x30-S2-GS_Variated6_5,1,129.0,1.0076900666666668,0.0116126,0.00420721,0.0459459,0.0090785094909658
Building_T3-50x30-S2-GS_Variated7_1,1,120.0,1.5198959216666665,0.0110631,0.0053964,0.0621351,0.012379981218382494
Building_T3-50x30-S2-GS_Variated7_2,1,120.0,1.1622041633333335,0.0123874,0.00736036,0.0594595,0.010174740388944219
Building_T3-50x30-S2-GS_Variated7_3,1,120.0,1.4722266133333333,0.0109369,0.00746847,0.0631081,0.010420176767929525
Building_T3-50x30-S2-GS_Variated7_4,1,120.0,1.086001238333333,0.00986486,0.00318018,0.0636306,0.008422902769285923
Building_T3-50x30-S2-GS_Variated7_5,1,120.0,1.5737015283333335,0.0117838,0.00826126,0.0492252,0.011678920942990534
Building_T3-50x30-S2-GS_Variated8_1,1,122.0,1.0852824032786885,0.0103874,0.00559459,0.0530541,0.008171194674923488
Building_T3-50x30-S2-GS_Variated8_2,1,122.0,1.3147905704918033,0.0116486,0.00742342,0.0416577,0.010560646929640465
Building_T3-50x30-S2-GS_Variated8_3,1,122.0,1.143487644262295,0.00788288,0.00181081,0.0421982,0.007529653194277668
Building_T3-50x30-S2-GS_Variated8_4,1,122.0,1.4825388360655736,0.0112883,0.00756757,0.0575315,0.010990214497220136
Building_T3-50x30-S2-GS_Variated8_5,1,122.0,1.6158953590163934,0.00789189,0.00564865,0.0571441,0.007913894332171871
Building_T3-50x30-S2-GS_Variated9_1,1,114.0,1.307894492982456,0.00979279,0.00204505,0.0555225,0.010711056290363558
Building_T3-50x30-S2-GS_Variated9_2,1,114.0,1.2196774543859648,0.0102703,0.00472973,0.0504324,0.009222123970439748
Building_T3-50x30-S2-GS_Variated9_3,1,114.0,1.3667407947368422,0.0103604,0.00537838,0.0530991,0.01023895314240585
Building_T3-50x30-S2-GS_Variated9_4,1,114.0,1.3837622035087722,0.00777477,0.00531532,0.0476306,0.006968710885328832
Building_T3-50x30-S2-GS_Variated9_5,1,114.0,1.3543203842105265,0.00921622,0.00268468,0.0420901,0.009941434021236945
Building_T3-50x30-S2-GS_Variated10_1,1,125.0,1.4885533488000002,0.0101171,0.00678378,0.0539459,0.009814232275011311
Building_T3-50x30-S2-GS_Variated10_2,1,125.0,1.0834334256,0.0104324,0.00374775,0.0376396,0.008818444372818132
Building_T3-50x30-S2-GS_Variated10_3,1,125.0,1.3380253344,0.00776577,0.00544144,0.0380721,0.006566286434535908
Building_T3-50x30-S2-GS_Variated10_4,1,125.0,1.0830291568,0.00354054,0.00167568,0.0441892,0.002711781768029993
Building_T3-50x30-S2-GS_Variated10_5,1,125.0,1.4440753024000004,0.00856757,0.00402703,0.0376486,0.009074944105704294
Building_T3-50x30-S3-GS_Variated1_1,1,107.0,1.4197222504672897,0.00773874,0.0048018,0.035045,0.007456063848484703
Building_T3-50x30-S3-GS_Variated1_2,1,107.0,1.8475521476635512,0.00981081,0.0061982,0.0484505,0.012221709759375775
Building_T3-50x30-S3-GS_Variated1_3,1,107.0,1.3853360747663552,0.00727928,0.00328829,0.0395586,0.007420293183020654
Building_T3-50x30-S3-GS_Variated1_4,1,107.0,1.841236835514019,0.00826126,0.00444144,0.042964,0.010789837400842217
Building_T3-50x30-S3-GS_Variated1_5,1,107.0,1.804361042990654,0.00863063,0.00626126,0.043018,0.009472716280720992
Building_T3-50x30-S3-GS_Variated2_1,1,123.0,1.5225626650406505,0.00951351,0.00484685,0.0557387,0.010289068126523741
Building_T3-50x30-S3-GS_Variated2_2,1,123.0,1.0105531674796748,0.0112342,0.00299099,0.0534324,0.009274113981978638
Building_T3-50x30-S3-GS_Variated2_3,1,123.0,1.5037350292682927,0.0111712,0.00727928,0.0622432,0.01119718690520961
Building_T3-50x30-S3-GS_Variated2_4,1,123.0,1.0947077967479677,0.00558559,0.00266667,0.0514595,0.004309297107003361
Building_T3-50x30-S3-GS_Variated2_5,1,123.0,1.2665252178861786,0.0116577,0.00763063,0.0560811,0.009867750617637876
Building_T3-50x30-S3-GS_Variated3_1,1,115.0,1.5467059130434784,0.00833333,0.00546847,0.0414865,0.008650405569688352
Building_T3-50x30-S3-GS_Variated3_2,1,115.0,1.3042744921739131,0.00809009,0.00486486,0.0363243,0.007448409724441177
Building_T3-50x30-S3-GS_Variated3_3,1,115.0,1.1880498104347827,0.00759459,0.0021982,0.0368829,0.007285071565193282
Building_T3-50x30-S3-GS_Variated3_4,1,115.0,1.1931558295652174,0.00830631,0.00404505,0.0435405,0.007229392318451849
Building_T3-50x30-S3-GS_Variated3_5,1,115.0,1.2644590921739132,0.00902703,0.00508108,0.039955,0.008137059351486701
Building_T3-50x30-S3-GS_Variated4_1,1,125.0,1.1326105392,0.00893694,0.0027027,0.0483063,0.00803885630000154
Building_T3-50x30-S3-GS_Variated4_2,1,125.0,1.5667008032,0.0117477,0.00701802,0.0573694,0.012888142515218646
Building_T3-50x30-S3-GS_Variated4_3,1,125.0,1.219352424,0.00836036,0.00438739,0.0588288,0.007174968417889055
Building_T3-50x30-S3-GS_Variated4_4,1,125.0,1.4099883599999998,0.0105495,0.00542342,0.0458108,0.01068456308234818
Building_T3-50x30-S3-GS_Variated4_5,1,125.0,1.3382173679999998,0.00992793,0.0066036,0.0589009,0.008744652346160123
Building_T3-50x30-S3-GS_Variated5_1,1,117.0,1.18218474017094,0.00751351,0.00437838,0.0442432,0.00618548333882242
Building_T3-50x30-S3-GS_Variated5_2,1,117.0,1.4746269897435897,0.00974775,0.00561261,0.0468198,0.01034342976820398
Building_T3-50x30-S3-GS_Variated5_3,1,117.0,1.459314970940171,0.00824324,0.00567568,0.0398018,0.007624913427044583
Building_T3-50x30-S3-GS_Variated5_4,1,117.0,1.162286617094017,0.00809009,0.00257658,0.049036,0.007422315820267659
Building_T3-50x30-S3-GS_Variated5_5,1,117.0,1.6927617811965814,0.00934234,0.00545045,0.0393514,0.011129251612582033
Building_T3-50x30-S3-GS_Variated6_1,1,121.0,1.5452146694214877,0.0107117,0.00792793,0.059036,0.009876951519516135
Building_T3-50x30-S3-GS_Variated6_2,1,121.0,1.552876294214876,0.011036,0.00738739,0.0626486,0.011305131947557603
