,Latitude,Longitude,Story,Type,Material,Dimension,Area,Index,Num_Units,RepairCost,existing fatality,optimized fatality,ordinance
202,34.03179,-118.20051,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24383.49871,0.038936992,0.034786028,0.036376445
203,34.03937,-118.20055,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17420.86996,0.039979597,0.036105482,0.03719344
204,34.10329,-118.20058,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31514.91568,0.039911376,0.036590253,0.036926263
205,34.05045,-118.20071,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,53987.87716,0.037639221,0.033261792,0.034640872
206,34.04998,-118.20081,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,52658.68018,0.037175196,0.032182047,0.034183744
207,34.10663,-118.20106,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32208.7779,0.038656497,0.03514813,0.03558315
208,34.04553,-118.20107,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35719.11779,0.03974011,0.03484446,0.036668998
209,34.10711,-118.20121,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,50520.77081,0.039203463,0.035393171,0.036092641
210,34.05005,-118.20122,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,30484.75162,0.037682134,0.032395852,0.034682175
211,34.04289,-118.20126,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24252.53463,0.039922832,0.035978624,0.036968349
212,34.10979,-118.20152,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20520.34078,0.040033589,0.035417122,0.037006789
213,34.1217,-118.20182,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29285.41464,0.040448629,0.03593675,0.037751945
214,34.07666,-118.20204,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,27920.80878,0.037553336,0.033988047,0.034607372
215,34.04797,-118.20208,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27717.01322,0.039791909,0.034884032,0.036724182
216,34.07263,-118.20216,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,44572.38668,0.038145984,0.034683239,0.035260299
217,34.10363,-118.20219,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,71930.87087,0.039502614,0.036469813,0.03653658
218,34.02511,-118.20235,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,53142.27171,0.039213362,0.036086775,0.036670115
219,34.07271,-118.2025,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20170.65425,0.038441622,0.034300904,0.035543482
220,34.03694,-118.2028,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30010.02505,0.039549683,0.036566786,0.036814561
221,34.10233,-118.20298,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,23742.03603,0.038977191,0.036136386,0.036061908
222,34.04198,-118.20298,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17093.83662,0.039939031,0.036576473,0.037126913
223,34.10927,-118.20299,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24950.41605,0.040132276,0.035983016,0.037080182
224,34.10941,-118.20306,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35569.08936,0.040152971,0.036215525,0.037117706
225,34.06938,-118.20317,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24852.32524,0.037961249,0.03467544,0.035187323
226,34.05182,-118.20321,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,49504.29562,0.037331554,0.033179019,0.03439423
227,34.07036,-118.20366,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33214.86801,0.038385312,0.035346102,0.035588426
228,34.1093,-118.20395,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18512.17565,0.040394229,0.036629581,0.037464286
229,34.10822,-118.20396,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18873.91135,0.039498544,0.035297766,0.036526091
230,34.03518,-118.20403,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,43766.33823,0.039240773,0.035738307,0.036500977
231,34.04935,-118.20404,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18879.03308,0.038640972,0.034319613,0.035668109
232,34.1005,-118.20408,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63564.36835,0.038573593,0.034762065,0.035692878
233,34.07334,-118.20409,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,24640.20232,0.038109264,0.034074974,0.035145412
234,34.07033,-118.20411,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,56572.87569,0.038827814,0.035535583,0.035985971
235,34.10844,-118.20412,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36577.66855,0.039551089,0.035765295,0.036570081
236,34.05671,-118.2043,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19587.46406,0.03903703,0.03480432,0.036082366
237,34.04788,-118.20436,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27463.10063,0.038867476,0.035998104,0.035917483
238,34.09156,-118.20438,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,72150.75411,0.038966192,0.035443302,0.03609414
239,34.10884,-118.20442,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31788.27593,0.039825989,0.036379932,0.036885696
240,34.10012,-118.20445,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,51399.8215,0.038705937,0.035160227,0.035770089
241,34.10899,-118.20457,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19746.45519,0.040020195,0.036334866,0.037105757
242,34.05805,-118.20466,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19536.45074,0.037973176,0.033542256,0.035103855
243,34.04854,-118.20474,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,27445.43598,0.03883649,0.035443791,0.035939827
244,34.03641,-118.2053,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30794.74333,0.039222967,0.035624376,0.036327097
245,34.03053,-118.20555,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18575.45006,0.039915765,0.036650875,0.037511768
246,34.03922,-118.2057,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58300.24954,0.039338092,0.035113341,0.036428528
247,34.04786,-118.20573,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35544.91559,0.038627616,0.035256735,0.035800887
248,34.03251,-118.20586,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29088.30709,0.039377577,0.036108714,0.036779975
249,34.04369,-118.20588,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,32347.00552,0.038966204,0.035542278,0.036211532
250,34.04331,-118.20596,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20785.56421,0.038973754,0.035466894,0.036182703
251,34.05032,-118.20598,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,59215.49761,0.03837363,0.034519746,0.035487971
252,34.04375,-118.20601,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55999.56856,0.039001799,0.036014617,0.036239445
253,34.04337,-118.20609,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18891.26438,0.03890165,0.035691259,0.03610268
254,34.13846,-118.20617,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,26084.21658,0.040588865,0.036516494,0.037576799
255,34.09723,-118.20624,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,39585.2869,0.038541977,0.034842985,0.03570545
256,34.04348,-118.20635,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,28536.29963,0.038983157,0.035428518,0.036167477
257,34.04299,-118.2065,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,42400.80702,0.038617027,0.034570328,0.035885668
258,34.044,-118.20658,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,33269.44036,0.03949176,0.036167567,0.036708906
259,34.04533,-118.20667,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,41781.61478,0.039827076,0.036503363,0.037092584
260,34.04455,-118.20672,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30178.11275,0.03991961,0.036929003,0.037168909
261,34.04368,-118.20679,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,56702.55343,0.039167331,0.036342336,0.036401936
262,34.04126,-118.2068,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18725.08323,0.038997076,0.035004046,0.036196968
263,34.04461,-118.20689,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,36450.38491,0.040008155,0.036792681,0.037240107
264,34.11856,-118.2072,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,23767.50766,0.039270892,0.035822519,0.036562317
265,34.04173,-118.2072,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31387.17301,0.038936192,0.035189843,0.036187835
266,34.09174,-118.20721,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,35290.42106,0.037503204,0.033607275,0.034530917
267,34.13552,-118.20722,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38900.84091,0.03979464,0.036402886,0.036980801
268,34.07556,-118.20739,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18838.39047,0.037983692,0.034535415,0.035293775
269,34.04435,-118.20739,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30983.89506,0.039799239,0.035965662,0.036984061
270,34.04397,-118.20745,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35902.40318,0.039458213,0.03657196,0.036652811
271,34.13767,-118.20748,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18153.93629,0.040073892,0.035037042,0.036908617
272,34.04466,-118.2079,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,52485.22346,0.039645258,0.03606113,0.036881823
273,34.05113,-118.20795,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,56184.7538,0.039246074,0.034976226,0.036399947
274,34.04563,-118.20806,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,25033.74118,0.039668907,0.035678571,0.036891788
275,34.11248,-118.20826,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20059.54987,0.040175066,0.037146605,0.037361403
276,34.04169,-118.20835,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,25894.16538,0.038511322,0.034746672,0.035793029
277,34.13414,-118.20837,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29710.55593,0.03960244,0.036548777,0.036700729
278,34.09177,-118.20845,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35818.67222,0.037319295,0.033177145,0.034311547
279,34.04495,-118.20867,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,31984.49268,0.039981303,0.037028987,0.037208082
280,34.04274,-118.20871,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,76744.04327,0.038895412,0.035700539,0.036126033
281,34.07524,-118.2088,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37693.86637,0.038348912,0.03473557,0.035688222
282,34.04577,-118.20886,2,L2,GWB,60X50,6000,L2-2S-60X50-GWB,6,36963.0131,0.039963681,0.036850332,0.037164934
283,34.07469,-118.20942,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,23149.25157,0.038185687,0.03447228,0.035534817
284,34.07607,-118.20947,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,65422.63416,0.037694122,0.034617098,0.035085405
285,34.09626,-118.20962,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,52910.53762,0.037922089,0.033770747,0.035040132
286,34.0432,-118.20966,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,38050.46719,0.038806769,0.034912559,0.036103759
287,34.04042,-118.20967,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,25308.71478,0.039615716,0.0358035,0.036857469
288,34.0669,-118.20986,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,60504.19902,0.037338412,0.033675458,0.034542452
289,34.04283,-118.20989,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30734.82717,0.039276453,0.035456772,0.036557263
290,34.08604,-118.21017,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,33967.32435,0.037076151,0.033626139,0.034167461
291,34.1347,-118.21063,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61175.96132,0.03923856,0.036422919,0.036343371
292,34.06625,-118.21068,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31548.86296,0.038007267,0.034257909,0.035251786
293,34.13777,-118.21078,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27943.86058,0.039706441,0.036029868,0.03667083
294,34.04141,-118.21084,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,55706.35762,0.039138048,0.035314507,0.036311801
295,34.02451,-118.21084,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,36555.33094,0.039165958,0.035858509,0.036523515
296,34.05652,-118.21144,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,54509.46311,0.040413599,0.036284741,0.037562345
297,34.13411,-118.21152,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18995.88069,0.038735902,0.036286548,0.03583295
298,34.07371,-118.2117,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,43712.77044,0.037677003,0.034251786,0.034940776
299,34.0737,-118.21173,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,27602.16352,0.037735026,0.034499691,0.03499553
300,34.0737,-118.21173,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,55833.52543,0.037735026,0.034499691,0.03499553
301,34.0737,-118.21173,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,24561.78599,0.037735026,0.034743275,0.03499553
302,34.07479,-118.21177,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,23397.88665,0.038092416,0.03474596,0.035331214
303,34.077,-118.21182,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,52889.9056,0.037743783,0.034699004,0.034978516
304,34.05396,-118.21195,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,40880.71382,0.040394581,0.035720945,0.037462157
305,34.08286,-118.21218,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57157.12706,0.03686247,0.033620551,0.033901311
306,34.09187,-118.21221,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28855.3562,0.038114648,0.034460996,0.035104697
307,34.0817,-118.21223,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,39126.56823,0.037084507,0.033973788,0.034240732
308,34.07777,-118.21278,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,81313.43044,0.037549978,0.033874999,0.034726142
309,34.07859,-118.2128,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,47768.38746,0.037096243,0.034001534,0.034272779
310,34.07908,-118.21281,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57306.87653,0.037443342,0.034004073,0.034656206
311,34.07971,-118.21282,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36074.38034,0.037438966,0.034199966,0.034632643
312,34.12178,-118.21293,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,48065.20417,0.039003304,0.035666573,0.036421538
313,34.03772,-118.21318,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,80840.70617,0.04000373,0.036634939,0.037254376
314,34.07713,-118.21325,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,37237.66214,0.038089449,0.034270903,0.035251237
315,34.0745,-118.21347,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,56193.62222,0.037696069,0.034659262,0.034926068
316,34.04776,-118.21352,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,36726.24518,0.040696245,0.037772674,0.038027566
317,34.08235,-118.21354,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19668.70858,0.037239574,0.034049315,0.034319577
318,34.03943,-118.21372,2,L2,HWS,60X50,6000,L2-2S-60X50-HWS,6,34837.79617,0.039699548,0.035363887,0.036810266
319,34.04576,-118.21381,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36725.07433,0.040377053,0.037041016,0.037636074
320,34.07092,-118.21393,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31672.83037,0.037500885,0.033329748,0.034489709
321,34.1218,-118.21437,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36889.79782,0.03890534,0.035988738,0.036198144
322,34.06722,-118.21442,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,32634.45862,0.03902913,0.035307369,0.03607532
323,34.12351,-118.21455,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,23868.40939,0.039605752,0.0356988,0.036932735
324,34.13776,-118.21456,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,60056.89185,0.040001418,0.036996298,0.036992423
325,34.13776,-118.21456,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,55154.39233,0.040001418,0.036794956,0.036992423
326,34.06659,-118.21458,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18618.47883,0.039678457,0.035312197,0.036784055
327,34.081,-118.21465,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,23061.14094,0.037139659,0.033425641,0.034176653
328,34.03773,-118.21475,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,47837.45851,0.039265592,0.035414042,0.036471723
329,34.04377,-118.21476,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,33390.72117,0.040310898,0.035725322,0.037455774
330,34.03764,-118.21484,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18993.65262,0.039130055,0.035232189,0.036311111
331,34.04394,-118.21489,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,39168.51938,0.039996854,0.035824073,0.037204855
332,34.03753,-118.2149,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,23649.70429,0.039177139,0.034679944,0.03635896
333,34.05094,-118.21517,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20128.8591,0.04133871,0.03772264,0.038702183
334,34.05101,-118.21531,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,46469.13176,0.041285769,0.037603602,0.038631583
335,34.07971,-118.21533,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32766.28643,0.037494921,0.034396366,0.034570975
336,34.06425,-118.21545,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,40855.97406,0.039725757,0.036058954,0.036887487
337,34.05205,-118.21572,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,26087.52419,0.041155544,0.037144313,0.038352716
338,34.05188,-118.21607,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27344.4254,0.041299856,0.0370016,0.038545367
339,34.04677,-118.21609,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58434.58545,0.041132059,0.037384195,0.038478966
340,34.05385,-118.2163,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18501.74397,0.040792143,0.036068257,0.037719494
341,34.04039,-118.21632,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18406.22443,0.039588076,0.035396441,0.036677344
342,34.13166,-118.21638,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,84618.71908,0.038961243,0.036341758,0.035978602
343,34.13166,-118.21638,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,59715.58078,0.038961243,0.036377809,0.035978602
344,34.13458,-118.21642,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61034.77191,0.040207127,0.036789979,0.03714001
345,34.07757,-118.21686,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,54268.24885,0.038763954,0.034852265,0.035739457
346,34.0704,-118.21694,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57571.44297,0.038682316,0.033639793,0.035746221
347,34.12805,-118.21701,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28915.84407,0.039911195,0.037603662,0.03723513
348,34.07043,-118.21713,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,78971.48963,0.038862713,0.03393418,0.035941971
349,34.12953,-118.2173,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19899.14198,0.039240309,0.037415379,0.036496738
350,34.13432,-118.21735,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,38457.27972,0.040770082,0.038272025,0.037744725
351,34.04348,-118.21754,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,57605.25472,0.040621862,0.036287449,0.03783396
352,34.0721,-118.21775,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,37589.42365,0.038829633,0.034741113,0.036033055
353,34.1288,-118.21785,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18559.44082,0.039529869,0.037628942,0.03678941
354,34.04371,-118.21814,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37251.36083,0.040047218,0.035572518,0.037223016
355,34.04681,-118.21825,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58041.50024,0.039800589,0.035746303,0.037009987
356,34.12804,-118.21827,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19177.38593,0.039852016,0.038116807,0.037200394
357,34.12921,-118.21836,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33179.81196,0.039234093,0.036862919,0.036492567
358,34.12961,-118.21858,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19015.3265,0.039261199,0.03636897,0.036475512
359,34.04465,-118.21879,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,34844.03815,0.039817571,0.035748121,0.037031563
360,34.12404,-118.21889,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,60991.56962,0.039300145,0.036567791,0.036525346
361,34.08862,-118.21909,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17687.93188,0.036638945,0.031987323,0.03356528
362,34.0369,-118.21922,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,26564.83127,0.038993835,0.034683426,0.036046191
363,34.03658,-118.21924,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,23816.538,0.039300422,0.035399176,0.036411827
364,34.05456,-118.21934,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,32096.1295,0.040453674,0.035708242,0.037384631
365,34.04519,-118.21939,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,52809.50374,0.039606995,0.035496651,0.03677158
366,34.06984,-118.21941,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,75594.14125,0.038992243,0.034832631,0.036158084
367,34.04566,-118.21945,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17634.06285,0.039255653,0.034763219,0.036351143
368,34.0466,-118.21958,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18973.74587,0.039364394,0.035312844,0.036584839
369,34.13662,-118.21997,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,21076.64688,0.040633953,0.038154494,0.037571472
370,34.07068,-118.22013,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,26063.06295,0.039834147,0.035431756,0.036929666
371,34.04832,-118.22019,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19347.63335,0.039676461,0.036045412,0.036927045
372,34.04282,-118.22019,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,25024.73699,0.039616312,0.036456643,0.036924951
373,34.04221,-118.22025,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58615.0502,0.039090672,0.035747702,0.036392548
374,34.12776,-118.22026,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,31860.49191,0.039617922,0.037018371,0.036950352
375,34.04767,-118.22034,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,35177.02836,0.039138474,0.035300292,0.036417906
376,34.05216,-118.22066,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24259.77544,0.041835784,0.037771034,0.038953064
377,34.04807,-118.22091,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55822.08066,0.039478733,0.035226209,0.036741338
378,34.08459,-118.22101,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30863.46907,0.037614021,0.033460288,0.03463948
379,34.04934,-118.22119,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30028.52316,0.040613683,0.035949938,0.037759395
380,34.05302,-118.22128,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32285.6821,0.04107922,0.036423989,0.038107939
381,34.12509,-118.22201,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18097.00303,0.038946921,0.035253117,0.03621228
382,34.04468,-118.22204,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,37793.11547,0.038821414,0.034292602,0.036074695
383,34.04483,-118.22218,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33616.64002,0.039059311,0.034792414,0.036329627
384,34.04675,-118.2232,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18719.18499,0.03921264,0.035315193,0.036579971
385,34.08656,-118.2244,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,55429.28858,0.037458967,0.033762398,0.034532331
386,34.1228,-118.22444,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,33542.34365,0.039754778,0.03711083,0.037049421
387,34.09285,-118.22455,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,67161.64876,0.039143969,0.035064898,0.036253518
388,34.14337,-118.22578,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,26905.39936,0.039111034,0.035616326,0.036068464
389,34.09337,-118.22594,3,L1,HWS,100X30,9000,L1-3S-100X30-HWS,9,51987.69721,0.039073237,0.035784828,0.03614707
390,34.12184,-118.22651,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,32905.30068,0.039943613,0.036613783,0.037049904
391,34.10442,-118.22653,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43535.83842,0.040393381,0.038218039,0.03776542
392,34.12135,-118.22715,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61635.46099,0.03970563,0.035921704,0.036746754
393,34.10397,-118.22769,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55462.81466,0.039976268,0.036805965,0.037310032
394,34.07154,-118.22969,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30574.091,0.039658999,0.035648234,0.036555527
395,34.09692,-118.22987,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58428.09444,0.040181731,0.036865961,0.037498654
396,34.07194,-118.23019,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,33600.14507,0.039825881,0.035714126,0.03668896
397,34.12287,-118.23057,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28204.41817,0.040860472,0.036851518,0.037840031
398,34.10728,-118.2306,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,26945.75634,0.04120607,0.037881651,0.038446042
399,34.07198,-118.23092,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,26577.36796,0.039513807,0.035896273,0.036399195
400,34.07236,-118.23103,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,52608.78968,0.0397817,0.035487545,0.036735914
401,34.07245,-118.23111,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,85367.34036,0.039810948,0.035896269,0.036774157
402,34.10627,-118.23126,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29775.95508,0.040827501,0.03724111,0.038057895
403,34.10698,-118.23187,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,53330.47234,0.041255128,0.038252616,0.038406169
